,Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count_y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
874,3847-BAERP,,,,,,,,,,,,,,,,,4.0,1.0,Q3,,0.0,51.0,None,Yes,3.11,,No,None,0.0,No,,No,No,No,No,No,No,,No,Bank Withdrawal,25.0,1260.7,0.0,0.0,,1419.31,No Churn
875,0463-ZSDNT,,Male,,No,,No,No,0.0,1.0,United States,California,Santa Cruz,95062.0,"36.974575, -121.991149",36.974575,-121.991149,3.0,1.0,,No,0.0,3.0,None,No,0.0,No,Yes,Cable,25.0,Yes,No,Yes,,No,No,No,Yes,Month-to-Month,No,,,107.25,0.0,0.0,0.0,107.25,No Churn
876,0523-VNGTF,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,16.0,None,Yes,40.76,No,Yes,Fiber Optic,7.0,No,Yes,Yes,No,No,Yes,,Yes,Month-to-Month,Yes,,93.2,1573.7,35.7,0.0,652.16,2190.16,Competitor
877,1608-GMEWB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
878,0840-DCNZE,1.0,Male,46.0,No,No,,,0.0,1.0,United States,California,,95686.0,"38.157794, -121.520223",,-121.520223,,1.0,Q3,No,0.0,36.0,None,Yes,,Yes,Yes,Fiber Optic,,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,3067.2,0.0,,887.76,3954.96,Attitude
879,4957-SREEC,1.0,Female,45.0,No,No,No,Yes,2.0,1.0,United States,California,Escalon,95320.0,"37.818543, -121.006907",37.818543,-121.00690700000001,4.0,1.0,Q3,No,0.0,18.0,Offer D,Yes,30.22,Yes,No,None,0.0,No,No,No,,No,No,No,No,Two Year,No,Credit Card,25.3,454.65,0.0,0.0,543.96,998.61,No Churn
880,2833-SLKDQ,1.0,,76.0,No,Yes,No,No,0.0,1.0,United States,California,Compton,90222.0,"33.912246, -118.236773",,-118.236773,3.0,1.0,Q3,No,0.0,2.0,None,Yes,32.98,,Yes,Fiber Optic,14.0,No,Yes,No,No,Yes,No,,Yes,Two Year,Yes,Bank Withdrawal,83.8,163.7,0.0,0.0,65.96,229.66,No Churn
881,1304-SEGFY,1.0,Male,42.0,No,No,No,No,0.0,1.0,United States,California,Helm,93627.0,,36.520537,-120.118055,5.0,1.0,,No,0.0,22.0,Offer D,Yes,10.36,No,No,None,0.0,No,,No,,,No,,No,,No,Credit Card,20.3,475.1,0.0,,227.92,703.02,No Churn
882,8894-JVDCV,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,1.0,69.0,None,,42.9,,,Fiber Optic,24.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,,106.35,,0.0,0.0,2960.1,10221.85,No Churn
883,0480-BIXDE,,Male,71.0,No,,Yes,No,0.0,1.0,United States,California,Chino,91710.0,"33.990646, -117.663025",33.990646000000005,-117.663025,3.0,1.0,Q3,Yes,1.0,30.0,None,Yes,4.65,No,Yes,DSL,29.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0.0,,,Attitude
884,1658-XUHBX,,,,,,,,,,,,,,,,,1.0,1.0,Q3,Yes,2.0,54.0,None,Yes,8.83,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,,Bank Withdrawal,,5763.3,0.0,0.0,476.82,6240.12,Dissatisfaction
885,3811-VBYBZ,1.0,Female,44.0,No,No,Yes,Yes,,1.0,United States,California,Challenge,95925.0,"39.461768, -121.195825",,-121.195825,5.0,1.0,Q3,Yes,1.0,67.0,Offer A,Yes,46.9,No,Yes,Cable,,No,Yes,,No,No,No,No,Yes,One Year,No,Credit Card,,3431.75,0.0,0.0,3142.3,6574.049999999998,No Churn
886,2516-XSJKX,1.0,Female,48.0,No,,No,No,0.0,1.0,United States,,Topanga,90290.0,"34.115192, -118.61017",34.115192,-118.61017,2.0,1.0,Q3,No,0.0,1.0,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.2,20.2,0.0,0.0,43.52,63.72,Price
887,5753-QQWPW,,Male,64.0,,No,,Yes,1.0,,United States,California,Culver City,90232.0,"34.019323, -118.391902",34.019323,-118.391902,5.0,1.0,Q3,Yes,2.0,23.0,,Yes,24.22,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,,0.0,0.0,557.06,1002.36,No Churn
888,4450-YOOHP,1.0,Female,68.0,No,Yes,No,No,0.0,1.0,United States,,Irvine,92606.0,"33.703976, -117.824172",,-117.82417199999999,1.0,1.0,Q3,No,0.0,2.0,None,Yes,,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,,,222.39,Competitor
889,7924-GJZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
890,7254-IQWOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
891,6333-YDVLT,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,8.0,70.0,None,,29.38,Yes,Yes,DSL,23.0,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,,4872.35,0.0,80.0,2056.6,7008.950000000002,No Churn
892,0853-NWIFK,1.0,Female,35.0,No,No,Yes,Yes,1.0,1.0,,California,Washington,95986.0,"39.34128, -120.786867",,-120.78686699999999,3.0,1.0,Q3,Yes,6.0,58.0,None,,17.21,No,No,None,0.0,,No,No,No,No,No,,No,Two Year,No,Credit Card,20.3,1160.75,25.57,0.0,998.18,2133.36,No Churn
893,9391-DXGGG,1.0,Female,30.0,No,No,Yes,No,0.0,1.0,United States,California,Clipper Mills,95930.0,"39.562239, -121.14836",39.562239,-121.14836000000001,3.0,1.0,Q3,Yes,5.0,23.0,Offer D,,,No,Yes,DSL,41.0,Yes,Yes,No,Yes,No,No,No,,,Yes,,57.75,1282.85,0.0,0.0,296.24,1579.09,No Churn
894,1183-CANVH,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,64.0,None,Yes,38.96,No,No,None,0.0,No,No,No,No,No,,,No,Two Year,No,Credit Card,19.55,1240.15,0.0,0.0,2493.44,3733.59,No Churn
895,7663-ZTEGJ,1.0,Female,,Yes,No,Yes,No,0.0,1.0,,California,Temple City,91780.0,"34.101608, -118.055848",34.101608,-118.055848,,1.0,Q3,Yes,3.0,53.0,,Yes,41.82,Yes,Yes,Fiber Optic,69.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.8,5809.75,0.0,0.0,2216.46,8026.21,No Churn
896,4690-PKDQG,,Female,71.0,No,Yes,Yes,No,0.0,1.0,United States,California,Murrieta,92562.0,"33.548869, -117.334165",33.548869,,3.0,1.0,Q3,No,0.0,59.0,None,Yes,19.14,Yes,Yes,Fiber Optic,13.0,Yes,Yes,,,No,No,No,No,One Year,Yes,Bank Withdrawal,94.05,5483.9,0.0,30.0,1129.26,6643.16,No Churn
897,1936-UAFEH,1.0,Female,70.0,No,Yes,Yes,No,,1.0,United States,California,Felton,95018.0,"37.089111, -122.062213",37.089110999999995,,3.0,1.0,Q3,Yes,6.0,60.0,Offer B,Yes,24.68,Yes,Yes,,19.0,No,Yes,No,No,No,Yes,,No,Two Year,No,Bank Withdrawal,89.45,5294.6,0.0,,1480.8,6785.4000000000015,No Churn
898,9554-DFKIC,1.0,Male,54.0,,No,No,No,0.0,1.0,United States,California,San Diego,,"32.85723, -117.209773",32.85723,-117.209774,3.0,1.0,Q3,No,0.0,5.0,Offer E,Yes,20.86,No,,Fiber Optic,8.0,No,No,Yes,,Yes,Yes,,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,0.0,0.0,104.3,596.85,Competitor
899,3489-VSFRD,1.0,Male,52.0,No,,No,No,0.0,1.0,United States,,San Diego,92109.0,"32.787836, -117.232361",32.787836,-117.232376,3.0,1.0,,No,0.0,,Offer A,Yes,20.44,Yes,Yes,Fiber Optic,,,Yes,No,,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,104.7,,0.0,0.0,1410.36,8630.710000000001,Competitor
900,4567-AKPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
901,7698-YFGEZ,1.0,Male,64.0,No,No,No,No,0.0,1.0,United States,California,Los Gatos,95033.0,"37.160194, -121.945611",37.160194,-121.94561100000001,4.0,1.0,,No,0.0,66.0,None,Yes,20.52,,Yes,Cable,10.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.75,4447.55,0.0,0.0,1354.32,5801.87,No Churn
902,4310-KEDTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
903,6358-LYNGM,1.0,Female,53.0,No,No,,No,,1.0,United States,California,Clearlake,95422.0,"38.965804, -122.631779",38.965804,-122.63177900000001,,1.0,Q3,No,,,,,14.48,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.8,75.8,0.0,0.0,14.48,90.28,Competitor
904,3733-LSYCE,,,,,,,,,,United States,California,Pleasant Hill,94523.0,"37.95338, -122.076886",37.953379999999996,-122.07688600000002,5.0,1.0,Q3,No,0.0,57.0,None,Yes,9.32,No,Yes,DSL,20.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.65,3134.7,,0.0,531.24,3665.94,No Churn
905,4826-XTSOH,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,,72.0,,Yes,,Yes,,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0.0,0.0,1474.56,7900.209999999999,No Churn
906,4135-FRWKJ,1.0,Female,47.0,No,No,No,No,,,United States,California,Posey,93260.0,,35.861928000000006,-118.636698,4.0,1.0,Q3,No,0.0,57.0,None,Yes,,Yes,Yes,Fiber Optic,7.0,No,Yes,No,Yes,No,Yes,Yes,,One Year,No,Bank Withdrawal,94.7,5468.95,0.0,0.0,2219.58,7688.53,No Churn
907,8481-YYXWG,,Female,66.0,No,Yes,No,No,,1.0,United States,California,Glenhaven,95443.0,"39.045246, -122.743181",39.045246,-122.743181,4.0,1.0,Q3,,,4.0,None,Yes,8.75,Yes,Yes,Fiber Optic,4.0,Yes,No,No,No,No,,No,No,One Year,Yes,Bank Withdrawal,80.25,303.7,0.0,30.0,35.0,368.7,No Churn
908,8748-HFWBO,1.0,Male,55.0,No,No,No,Yes,1.0,1.0,United States,California,Roseville,,"38.784329, -121.373245",38.784329,-121.373245,,1.0,Q3,No,0.0,28.0,Offer C,Yes,34.43,No,,DSL,,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,1516.6,0.0,0.0,964.04,,No Churn
909,2599-CZABP,,,,,,,,,,,,,,,,,4.0,1.0,Q3,Yes,9.0,38.0,None,,,,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,746.05,0.0,0.0,1019.92,1765.9699999999998,No Churn
910,6621-NRZAK,,,62.0,No,No,No,,0.0,1.0,United States,California,Arcadia,91007.0,,34.128284,-118.04773200000001,5.0,1.0,Q3,No,0.0,5.0,None,Yes,29.75,No,Yes,Fiber Optic,6.0,No,No,No,,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.65,,0.0,,148.75,548.2,No Churn
911,6546-OPBBH,1.0,Female,38.0,,No,Yes,,0.0,1.0,United States,California,San Juan Bautista,95045.0,"36.810568, -121.503022",36.810567999999996,,3.0,,,,,,None,,12.16,No,Yes,DSL,9.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,,81.25,580.1,47.36,0.0,85.12,617.86,No Churn
912,6686-YPGHK,1.0,Male,40.0,No,No,No,Yes,1.0,1.0,,California,Burbank,91504.0,"34.213049, -118.317651",34.213049,-118.317651,2.0,,,No,0.0,1.0,None,Yes,,No,Yes,,11.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,,,0.0,26.85,111.45,Dissatisfaction
913,1921-KYSAY,1.0,Male,50.0,No,No,Yes,Yes,2.0,1.0,United States,California,Villa Park,92861.0,"33.817473, -117.810462",33.817473,-117.81046200000002,4.0,1.0,Q3,,6.0,30.0,,Yes,12.49,Yes,Yes,,,Yes,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,54.45,,0.0,0.0,,1963.4,No Churn
914,2403-BCASL,,,,,,,,,1.0,United States,California,,95125.0,"37.294926, -121.894763",37.294926000000004,,3.0,1.0,Q3,No,0.0,,None,No,0.0,No,Yes,,48.0,No,,No,No,Yes,Yes,Yes,,One Year,Yes,Credit Card,44.85,893.55,0.0,,0.0,893.55,Competitor
915,0997-YTLNY,,Female,35.0,No,No,Yes,No,0.0,1.0,United States,California,Half Moon Bay,94019.0,"37.45567, -122.407992",37.45567,-122.407992,3.0,1.0,Q3,Yes,,65.0,Offer B,Yes,40.71,Yes,Yes,,23.0,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0.0,,2646.15,9621.1,No Churn
916,9972-VAFJJ,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,8.0,None,No,0.0,No,Yes,DSL,16.0,No,,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,25.5,215.2,0.0,0.0,0.0,215.2,Attitude
917,6769-DCQLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
918,4559-UWIHT,1.0,,22.0,Yes,No,No,No,0.0,1.0,United States,California,,93530.0,"36.560498, -117.962461",36.560497999999995,-117.962461,4.0,,Q3,No,0.0,3.0,None,Yes,3.12,No,No,None,0.0,No,No,No,No,No,No,No,No,,No,Credit Card,19.85,57.2,0.0,0.0,,66.56,No Churn
919,4283-FUTGF,1.0,Female,64.0,No,No,Yes,Yes,3.0,1.0,,California,Pomona,91766.0,"34.042286, -117.756106",34.042286,-117.756106,,1.0,Q3,Yes,1.0,72.0,Offer A,,39.3,Yes,No,None,,No,No,No,No,No,No,No,No,Two Year,,Bank Withdrawal,,1787.35,0.0,0.0,2829.6,4616.95,No Churn
920,5902-WBLSE,1.0,Female,54.0,No,,No,No,0.0,1.0,United States,California,Hornbrook,96044.0,"41.962127, -122.527696",41.962127,-122.52769599999999,3.0,1.0,Q3,No,0.0,13.0,Offer D,Yes,10.66,No,Yes,DSL,,Yes,,No,No,,Yes,Yes,Yes,,Yes,Bank Withdrawal,71.95,923.85,10.47,0.0,138.58,1051.96,No Churn
921,6967-PEJLL,1.0,Male,66.0,No,Yes,No,No,0.0,1.0,United States,California,Los Angeles,90045.0,"33.954017, -118.402447",33.954017,-118.402447,5.0,,Q3,No,0.0,62.0,None,Yes,47.8,,Yes,Fiber Optic,8.0,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,,110.75,7053.35,0.0,0.0,2963.6,10016.95,No Churn
922,6127-IYJOZ,,,,,,,,,,,,,,,,,,1.0,,Yes,10.0,20.0,None,Yes,14.79,No,No,,0.0,No,No,No,No,No,,No,No,Month-to-Month,No,Credit Card,20.05,406.05,,0.0,295.7999999999999,701.8499999999998,No Churn
923,6916-HIJSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
924,2984-RGEYA,1.0,Male,28.0,Yes,No,Yes,Yes,1.0,1.0,United States,California,Sacramento,95833.0,"38.619049, -121.517552",38.619049,-121.517552,5.0,1.0,,Yes,5.0,1.0,None,Yes,42.99,,Yes,Fiber Optic,59.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,,74.6,74.6,0.0,0.0,42.99,117.59,No Churn
925,2748-MYRVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
926,0164-APGRB,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,5.0,Offer E,Yes,24.32,No,Yes,Cable,22.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10.0,121.6,368.44,Competitor
927,2446-PLQVO,,,,,,,,,1.0,United States,California,,,"37.946617, -122.563571",37.946616999999996,-122.563571,3.0,1.0,,,0.0,14.0,None,,,No,Yes,Fiber Optic,24.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0.0,158.34,1424.4399999999996,Competitor
928,9158-VCTQB,1.0,Female,,Yes,No,No,No,0.0,1.0,United States,California,Keeler,93530.0,"36.560498, -117.962461",36.560497999999995,-117.962461,3.0,1.0,Q3,No,0.0,14.0,None,Yes,36.22,No,Yes,Cable,59.0,Yes,No,No,No,No,No,No,,Month-to-Month,,Bank Withdrawal,50.1,709.5,,0.0,507.08,1216.58,No Churn
929,3258-ZKPAI,1.0,Male,28.0,Yes,No,Yes,No,0.0,1.0,United States,California,Oxnard,93035.0,"34.18454, -119.224666",34.184540000000005,-119.22466599999998,1.0,1.0,Q3,,1.0,23.0,None,,,No,,Fiber Optic,,Yes,No,No,,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,99.85,2331.3,0.0,0.0,872.85,3204.15,Other
930,7271-AJDTL,,,,,,,,,,,,,,,,,,,Q3,No,0.0,8.0,None,Yes,45.04,No,Yes,DSL,73.0,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,64.1,504.05,0.0,10.0,,874.3699999999999,No Churn
931,0909-SELIE,1.0,Male,47.0,No,No,No,No,0.0,1.0,United States,California,Tujunga,91042.0,"34.296574, -118.244839",34.296574,,3.0,,Q3,No,0.0,19.0,Offer D,,1.79,No,Yes,Fiber Optic,14.0,No,Yes,No,No,,No,No,No,Month-to-Month,Yes,Credit Card,73.85,1424.5,0.0,130.0,34.01,1588.51,Attitude
932,7838-LAZFO,1.0,Female,27.0,Yes,No,Yes,Yes,1.0,,United States,California,Gustine,95322.0,"37.147198, -121.120161",37.147197999999996,-121.12016100000001,4.0,,Q3,Yes,1.0,52.0,Offer B,Yes,3.41,No,No,None,0.0,No,No,No,,No,No,No,No,Two Year,No,Mailed Check,19.85,1070.5,,0.0,177.32,1247.82,No Churn
933,3411-WLRSQ,1.0,Male,,No,Yes,No,No,0.0,1.0,United States,California,Clovis,93612.0,"36.814539, -119.711868",36.814539,,3.0,1.0,Q3,No,0.0,7.0,None,Yes,39.51,Yes,Yes,,13.0,No,,No,No,,No,No,,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0.0,0.0,276.57,823.52,Competitor
934,3791-LGQCY,1.0,,,No,No,,Yes,2.0,1.0,United States,California,San Jose,95112.0,"37.343827, -121.883119",37.343827000000005,-121.883119,3.0,1.0,Q3,Yes,4.0,64.0,None,Yes,,No,Yes,Fiber Optic,12.0,Yes,Yes,No,,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.05,5135.35,0.0,0.0,3167.36,8302.710000000001,No Churn
935,7319-VENRZ,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,1.0,70.0,None,,,,No,None,0.0,No,No,No,,No,No,No,No,Two Year,Yes,Credit Card,19.2,1401.4,0.0,0.0,2704.100000000001,4105.5,No Churn
936,2208-NQBCT,1.0,Male,40.0,No,No,,No,0.0,1.0,United States,California,Taft,93268.0,"35.184837, -119.402525",35.184837,-119.402525,3.0,1.0,Q3,No,0.0,1.0,None,Yes,19.32,No,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.6,79.6,0.0,0.0,19.32,98.92,Attitude
937,7674-YTAFD,1.0,,25.0,,No,No,No,0.0,1.0,United States,California,Dinuba,93618.0,"36.523619, -119.386868",36.523619000000004,-119.38686799999999,,1.0,Q3,No,0.0,6.0,Offer E,No,0.0,No,Yes,Cable,52.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.0,298.7,0.0,0.0,0.0,298.7,No Churn
938,8160-HOWOX,1.0,Female,30.0,No,No,Yes,Yes,2.0,1.0,United States,,Santa Fe Springs,,,,-118.062611,4.0,1.0,Q3,,4.0,40.0,None,Yes,,No,,DSL,48.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,,Yes,Credit Card,71.35,2847.2,,0.0,,4012.8,No Churn
939,5296-PSYVW,1.0,,64.0,No,,No,No,0.0,1.0,,California,Woodbridge,95258.0,"38.169605, -121.310964",38.169605,-121.31096399999998,4.0,,Q3,,0.0,59.0,Offer B,Yes,41.23,Yes,No,,0.0,No,No,No,No,,No,No,No,Two Year,No,Bank Withdrawal,24.45,1493.1,0.0,,2432.57,,No Churn
940,3420-YJLQT,1.0,Female,,No,No,,No,,,United States,California,Los Angeles,90056.0,"33.987945, -118.370442",33.987945,-118.370442,3.0,1.0,Q3,No,0.0,63.0,Offer B,,26.74,Yes,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.2,1618.2,0.0,0.0,,3302.82,No Churn
941,3070-DVEYC,1.0,Male,69.0,No,Yes,Yes,No,0.0,1.0,United States,California,Fresno,93720.0,"36.878709, -119.7645",36.878709,-119.7645,5.0,1.0,,No,0.0,71.0,Offer A,Yes,,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.85,1901.0,0.0,0.0,1575.49,3476.49,No Churn
942,0266-CLZKZ,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,23.0,None,Yes,16.26,,No,,0.0,,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,,0.0,0.0,373.98,844.58,No Churn
943,3551-HUAZH,,,,,,,,,,,,,,,,,,1.0,,No,0.0,67.0,Offer A,No,0.0,No,Yes,Cable,,Yes,No,Yes,Yes,,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,3321.35,0.0,0.0,0.0,3321.35,No Churn
944,6959-UWKHF,1.0,Male,62.0,No,No,No,,0.0,1.0,United States,California,Berkeley,94702.0,"37.866009, -122.286228",37.866009000000005,-122.28622800000001,3.0,1.0,Q3,No,0.0,37.0,None,Yes,28.84,No,Yes,,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.35,2552.9,0.0,0.0,1067.08,3619.98,No Churn
945,2604-XVDAM,1.0,Female,61.0,No,No,,No,,1.0,United States,California,Sacramento,95824.0,"38.517295, -121.439819",38.517295000000004,-121.439819,1.0,1.0,,Yes,1.0,16.0,None,Yes,,Yes,Yes,Cable,26.0,No,Yes,No,No,Yes,Yes,Yes,Yes,,,,100.0,,,0.0,605.28,2140.03,Competitor
946,9717-IOAAF,,,,,,,,,1.0,,California,San Geronimo,94963.0,"38.00474, -122.663717",38.004740000000005,,4.0,1.0,Q3,No,0.0,62.0,None,No,0.0,No,Yes,DSL,51.0,,Yes,Yes,Yes,No,No,No,,Two Year,Yes,Bank Withdrawal,43.7,2618.3,0.0,0.0,0.0,,No Churn
947,5570-PTWEH,,,,,,,,,,United States,California,Santa Fe Springs,90670.0,"33.933565, -118.062611",33.933565,-118.062611,1.0,,Q3,Yes,1.0,,None,Yes,34.62,Yes,Yes,Fiber Optic,23.0,No,,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.05,2391.8,0.0,0.0,830.8799999999999,3222.6800000000007,Price
948,6331-LWDTQ,1.0,Female,62.0,No,No,No,No,0.0,1.0,United States,,Pasadena,91106.0,"34.139402, -118.128658",34.139402000000004,-118.128658,,1.0,Q3,No,0.0,19.0,None,Yes,11.86,Yes,No,,,No,No,No,No,No,No,,No,Month-to-Month,No,Bank Withdrawal,24.7,465.85,1.65,0.0,,689.54,No Churn
949,9753-OYLBX,1.0,Male,37.0,No,No,No,No,0.0,1.0,United States,California,,91723.0,"34.084747, -117.886844",34.084747,-117.886844,1.0,1.0,Q3,No,,1.0,,Yes,11.35,No,Yes,DSL,9.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0.0,0.0,11.35,59.9,Attitude
950,3982-JGSFD,,,,,,,,,1.0,United States,California,San Jose,95126.0,"37.327069, -121.916819",37.327069,-121.91681899999999,1.0,,Q3,,1.0,53.0,None,,21.67,Yes,Yes,Cable,6.0,,No,No,Yes,No,No,,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100.0,1148.51,4478.16,Other
951,8058-INTPH,,,,,,,,,,,,,,,,,3.0,1.0,,No,0.0,30.0,None,Yes,9.27,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,,19.4,578.5,,0.0,278.1,856.5999999999998,No Churn
952,1866-RZZQS,,,,,,,,,,,,,,,,,4.0,1.0,Q3,Yes,,69.0,None,,19.39,Yes,Yes,Fiber Optic,,No,Yes,No,Yes,,Yes,Yes,Yes,Two Year,No,Credit Card,105.4,6998.95,0.0,0.0,1337.91,8336.86,No Churn
953,8402-EIVQS,1.0,Female,40.0,,No,,,0.0,1.0,United States,California,Quincy,95971.0,"39.971228, -121.041166",39.971228,-121.04116599999999,1.0,1.0,Q3,No,0.0,16.0,None,Yes,,No,Yes,Fiber Optic,12.0,No,No,No,,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,,0.0,0.0,206.72,1518.87,Dissatisfaction
954,1750-CSKKM,,Female,59.0,No,No,Yes,No,0.0,1.0,United States,California,Windsor,95492.0,"38.527297, -122.810044",38.527297,-122.81004399999999,4.0,1.0,Q3,,,60.0,None,Yes,32.5,No,Yes,Fiber Optic,13.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5611.75,,0.0,1950.0,7561.75,No Churn
955,2387-KDZQY,1.0,Male,,,No,No,No,0.0,,United States,California,Randsburg,93554.0,"35.405722, -117.773354",35.405722,,5.0,1.0,Q3,No,0.0,,Offer C,Yes,13.34,No,No,None,0.0,,No,,No,No,,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0.0,346.84,858.0899999999998,No Churn
956,9489-DEDVP,1.0,Male,71.0,No,Yes,Yes,No,0.0,1.0,United States,California,Fresno,93728.0,"36.757345, -119.818274",36.757345,-119.818274,4.0,1.0,Q3,Yes,1.0,19.0,,Yes,30.44,No,Yes,DSL,,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,,1286.05,0.0,0.0,578.36,1864.41,No Churn
957,1872-EBWSC,1.0,Female,51.0,No,No,Yes,Yes,1.0,1.0,United States,California,,90630.0,"33.818477, -118.038307",,-118.038307,4.0,1.0,Q3,Yes,10.0,68.0,Offer A,Yes,46.61,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.35,1292.65,0.0,0.0,3169.48,4462.13,No Churn
