Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
9441-QHEVC,,Female,62.0,,No,No,,0.0
2874-YXVVA,1.0,Female,58.0,No,No,No,,0.0
4742-DRORA,1.0,Female,34.0,No,No,No,No,0.0
9895-VFOXH,1.0,Male,40.0,No,No,No,No,0.0
8375-KVTHK,,Female,57.0,No,No,No,,0.0
9503-XJUME,1.0,Male,33.0,No,No,Yes,No,0.0
5136-KCKGI,1.0,Female,39.0,No,No,No,,0.0
9732-OUYRN,1.0,Male,30.0,No,No,Yes,No,0.0
6933-VLYFX,1.0,Female,,No,No,No,No,0.0
2235-DWLJU,1.0,Female,64.0,No,No,,No,0.0
7442-YGZFK,1.0,Male,64.0,,No,No,No,0.0
1527-SXDPN,1.0,Female,20.0,Yes,No,No,No,
7530-HDYDS,1.0,Male,49.0,No,No,Yes,No,0.0
8514-VZHEB,1.0,Male,,Yes,No,Yes,No,0.0
6878-GGDWG,1.0,Female,25.0,Yes,No,No,No,0.0
4530-NDRKU,1.0,Male,58.0,,No,No,No,0.0
1095-WGNGG,1.0,Female,60.0,No,No,No,No,0.0
6773-LQTVT,1.0,Male,30.0,No,No,No,No,0.0
8563-OYMQY,1.0,,32.0,No,No,No,No,0.0
0774-RMNUW,1.0,,52.0,No,No,Yes,,0.0
4501-VCPFK,1.0,Female,26.0,Yes,No,No,No,0.0
3488-PGMQJ,1.0,Male,,No,No,Yes,,0.0
5404-GGUKR,1.0,Male,33.0,No,No,Yes,No,0.0
0928-JMXNP,1.0,Male,44.0,No,No,No,No,0.0
5468-BPMMO,1.0,Male,33.0,No,No,No,No,0.0
4521-YEEHE,1.0,,54.0,No,,Yes,Yes,2.0
0302-JOIVN,1.0,Female,32.0,No,No,No,No,0.0
5628-FCGYG,1.0,Male,38.0,,No,Yes,,0.0
1965-AKTSX,1.0,Female,21.0,Yes,,No,No,0.0
6741-QRLUP,1.0,Female,57.0,No,,Yes,Yes,2.0
3113-IWHLC,,Female,23.0,Yes,No,No,,
5993-BQHEA,1.0,Female,37.0,No,No,No,No,
1545-JFUML,1.0,Female,59.0,No,No,No,No,
7249-WBIYX,1.0,Male,58.0,No,No,Yes,No,0.0
6502-KUGLL,1.0,Female,34.0,No,No,No,No,
3744-ZRRDZ,,,50.0,No,No,No,No,0.0
1125-SNVCK,1.0,Male,52.0,No,No,Yes,,0.0
1767-TGTKO,,Female,63.0,No,No,No,No,0.0
0840-DCNZE,1.0,Male,46.0,No,No,,,0.0
1097-FSPVW,1.0,Male,41.0,No,No,No,,0.0
2460-FPSYH,,Male,56.0,,No,No,No,0.0
7235-NXZCP,,Male,,No,No,Yes,No,0.0
2321-OMBXY,1.0,Male,43.0,No,No,No,No,0.0
7521-AFHAB,1.0,Male,30.0,No,No,No,No,0.0
7665-TOALD,1.0,Male,47.0,No,No,No,No,0.0
2077-DDHJK,1.0,Male,42.0,No,No,No,No,0.0
0224-HJAPT,1.0,Female,22.0,Yes,No,,No,0.0
2560-PPCHE,1.0,Male,26.0,Yes,No,No,No,
3452-SRFEG,,Male,62.0,No,No,,No,0.0
4129-LYCOI,1.0,,56.0,No,No,No,No,0.0
2806-MLNTI,1.0,Female,28.0,Yes,No,No,No,0.0
1241-EZFMJ,1.0,Male,38.0,No,No,No,No,0.0
6728-WYQBC,1.0,Female,63.0,No,No,Yes,No,0.0
5312-TSZVC,1.0,Male,58.0,No,No,No,No,0.0
8083-YTZES,1.0,Female,25.0,Yes,No,Yes,No,0.0
1345-ZUKID,1.0,Female,48.0,No,No,No,No,0.0
1093-YSWCA,1.0,Female,27.0,Yes,No,No,No,0.0
1898-JSNDC,1.0,Female,60.0,No,No,No,No,0.0
5261-QSHQM,1.0,Male,39.0,No,No,No,,0.0
4883-QICIH,1.0,Male,62.0,No,No,No,,0.0
8402-EIVQS,1.0,Female,40.0,,No,,,0.0
6791-YBNAK,,Female,34.0,No,No,,No,0.0
7240-FQLHE,,,44.0,No,,No,,
7130-VTEWQ,1.0,Female,39.0,No,,Yes,No,0.0
2866-IKBTM,1.0,Female,45.0,No,,No,No,0.0
9150-HEPMB,1.0,Female,26.0,Yes,No,Yes,No,0.0
6060-QBMGV,1.0,,26.0,Yes,No,No,No,0.0
3197-NNYNB,1.0,Male,37.0,No,No,No,No,0.0
7625-XCQRH,,Male,46.0,No,,No,No,0.0
6894-LFHLY,1.0,Female,62.0,No,No,No,No,0.0
0581-MDMPW,1.0,Female,,Yes,No,No,No,0.0
3261-CQXOL,1.0,Female,23.0,Yes,No,No,No,0.0
5937-EORGB,1.0,Female,,Yes,No,No,,
6627-CFOSN,1.0,Male,33.0,No,No,No,No,
5575-GNVDE,1.0,Male,55.0,,No,Yes,Yes,3.0
2371-JUNGC,1.0,Male,55.0,No,No,No,,0.0
7483-IQWIB,1.0,Male,20.0,,No,No,,
9223-UCPVT,1.0,,55.0,No,No,Yes,No,0.0
0310-MVLET,1.0,Male,47.0,No,No,No,No,0.0
7142-HVGBG,,Female,55.0,No,No,Yes,Yes,1.0
9812-GHVRI,1.0,Female,48.0,No,No,No,No,0.0
1215-VFYVK,1.0,,23.0,Yes,No,,No,
4178-EGMON,1.0,Female,57.0,No,No,No,No,0.0
3866-MDTUB,1.0,Male,44.0,No,No,No,No,0.0
7219-TLZHO,1.0,Female,31.0,No,No,No,No,0.0
8999-YPYBV,1.0,Male,38.0,,No,No,No,0.0
8480-PPONV,1.0,Female,,No,No,No,No,0.0
0378-TOVMS,1.0,,23.0,Yes,No,No,No,0.0
3130-ICDUP,1.0,Male,55.0,No,No,No,No,0.0
6997-UVGOX,1.0,Male,35.0,No,No,,No,0.0
5271-DBYSJ,,,35.0,No,No,,No,0.0
9945-PSVIP,1.0,Female,60.0,No,No,No,No,0.0
8496-EJAUI,1.0,Female,57.0,No,No,No,No,0.0
6986-IJDHX,,Male,53.0,No,No,No,No,0.0
2408-WITXK,1.0,,56.0,,No,No,No,0.0
2516-XSJKX,1.0,Female,48.0,No,,No,No,0.0
1624-NALOJ,1.0,Male,30.0,No,No,Yes,No,
5214-NLTIT,1.0,Female,54.0,No,No,No,No,0.0
5419-CONWX,1.0,Female,50.0,No,No,Yes,,0.0
0635-WKOLD,1.0,Male,25.0,Yes,No,,No,0.0
4003-FUSHP,1.0,Male,34.0,No,No,No,No,0.0
7599-NTMDP,1.0,Female,42.0,No,No,No,No,0.0
0650-BWOZN,1.0,Male,37.0,No,No,,No,0.0
3981-QSVQI,,Female,48.0,No,No,Yes,,0.0
8961-QDZZJ,1.0,Male,49.0,No,No,No,No,0.0
9776-OJUZI,1.0,Male,47.0,No,No,No,No,0.0
5176-LMJXE,1.0,Female,62.0,No,No,No,,3.0
1642-HMARX,1.0,Female,53.0,No,No,No,No,0.0
4397-FRLTA,,Female,,No,No,No,No,0.0
0639-TSIQW,1.0,Male,40.0,,No,No,No,0.0
1335-NTIUC,1.0,Male,24.0,Yes,No,Yes,No,0.0
4629-NRXKX,1.0,Female,64.0,No,No,Yes,No,0.0
9820-RMCQV,1.0,Male,,No,No,No,No,0.0
9667-TKTVZ,1.0,Male,55.0,No,,No,No,0.0
6202-JVYEU,1.0,Female,19.0,Yes,No,Yes,No,0.0
3077-RSNTJ,1.0,Female,38.0,No,No,Yes,No,
2338-BQEZT,1.0,Male,39.0,No,No,No,No,0.0
2609-IAICY,1.0,Female,21.0,Yes,No,No,No,
7279-BUYWN,1.0,Male,48.0,No,No,No,No,0.0
5014-WUQMG,,,39.0,No,No,,No,0.0
6217-TOWGS,1.0,Male,61.0,No,No,Yes,No,0.0
5887-IKKYO,1.0,Female,58.0,No,No,Yes,No,0.0
1871-MOWRM,1.0,Female,,Yes,No,Yes,No,0.0
9953-ZMKSM,1.0,Female,31.0,No,No,Yes,No,0.0
7668-XCFYV,1.0,Female,47.0,No,No,Yes,No,0.0
8734-DKSTZ,1.0,Male,20.0,Yes,No,No,No,0.0
8869-LIHMK,1.0,Female,44.0,No,No,No,No,0.0
0052-YNYOT,1.0,Female,48.0,No,No,No,No,0.0
0106-UGRDO,1.0,Male,,No,No,Yes,,0.0
3489-VSFRD,1.0,Male,52.0,No,,No,No,0.0
4285-GYRQC,1.0,,20.0,Yes,No,,Yes,1.0
3084-DOWLE,,Female,53.0,No,No,No,No,0.0
8270-RKSAP,1.0,Male,60.0,No,No,No,No,0.0
8735-DCXNF,,Female,43.0,No,No,,No,0.0
8044-BGWPI,1.0,,21.0,Yes,No,Yes,No,0.0
7030-NJVDP,1.0,Male,51.0,No,No,Yes,No,0.0
8276-MQBYC,1.0,Female,53.0,,No,Yes,No,0.0
7446-KQISO,,Male,25.0,Yes,No,,No,0.0
0617-FHSGK,1.0,Male,59.0,No,No,Yes,,0.0
6789-HJBWG,1.0,Female,62.0,No,,Yes,,0.0
5148-ORICT,1.0,,,,No,No,No,0.0
9086-YJYXS,1.0,Male,31.0,No,No,No,No,0.0
8859-YSTWS,1.0,Female,49.0,No,No,No,No,
0746-JTRFU,,,59.0,No,No,Yes,Yes,
3363-EWLGO,1.0,Female,19.0,Yes,No,Yes,No,0.0
0511-JTEOY,1.0,Female,,No,,Yes,No,0.0
4039-PIMHX,,Female,,No,No,Yes,No,0.0
0504-HHAPI,1.0,Female,26.0,Yes,No,No,No,0.0
7787-BNTZM,1.0,,49.0,No,,No,No,0.0
1658-TJVOA,1.0,Male,64.0,No,No,Yes,No,0.0
9705-IOVQQ,1.0,Male,26.0,Yes,,No,No,0.0
4452-ROHMO,1.0,Female,20.0,Yes,No,No,No,0.0
0239-OXEXL,1.0,Female,20.0,,No,No,No,0.0
4778-IZARL,1.0,Male,,No,No,No,No,0.0
8782-LKFPK,1.0,Male,62.0,No,,Yes,No,0.0
3030-ZKIWL,1.0,Male,22.0,,No,No,No,0.0
9127-FHJBZ,1.0,Male,46.0,No,,,Yes,1.0
9512-PHSMG,1.0,Female,48.0,No,No,,,0.0
9102-IAYHT,1.0,Male,61.0,No,No,No,No,0.0
7168-HDQHG,1.0,Male,30.0,No,No,No,No,0.0
8714-CTZJW,1.0,Male,40.0,No,No,No,No,0.0
6188-UXBBR,1.0,Female,,No,No,Yes,No,0.0
6357-JJPQT,1.0,Male,49.0,No,No,No,No,0.0
0021-IKXGC,1.0,Female,39.0,No,,No,No,0.0
2499-AJYUA,1.0,Female,57.0,,,Yes,No,0.0
7110-BDTWG,1.0,Male,43.0,No,,No,No,0.0
5168-MSWXT,1.0,,25.0,Yes,No,No,No,0.0
5578-NKCXI,1.0,Female,46.0,No,No,No,,0.0
3577-AMVUX,1.0,Male,56.0,No,No,,No,0.0
8958-JPTRR,1.0,Female,27.0,,No,,Yes,3.0
0749-IRGQE,1.0,Female,31.0,No,No,No,No,0.0
3635-QQRQD,1.0,Male,43.0,No,No,No,Yes,2.0
0201-OAMXR,1.0,Male,33.0,No,No,Yes,No,0.0
3500-NSDOA,1.0,Female,38.0,No,No,Yes,No,0.0
3070-BDOQC,1.0,,35.0,No,No,No,No,0.0
9766-HGEDE,,,40.0,,,No,No,0.0
2826-UWHIS,1.0,Male,57.0,No,No,Yes,No,0.0
7825-GKXMW,1.0,Female,56.0,No,No,No,,1.0
1442-BQPVU,1.0,Male,39.0,No,No,No,No,0.0
4547-FZJWE,1.0,Male,52.0,No,No,Yes,No,0.0
6230-BSUXY,1.0,,34.0,,No,No,No,
0048-PIHNL,1.0,Male,43.0,No,No,No,No,0.0
7297-DVYGA,1.0,Female,53.0,No,No,No,No,0.0
1855-CFULU,1.0,Female,25.0,Yes,No,Yes,Yes,2.0
0464-WJTKO,1.0,Female,39.0,,No,No,No,0.0
9586-JGQKH,1.0,Male,47.0,No,No,,No,0.0
6582-PLFUU,1.0,Female,56.0,No,No,No,No,0.0
3779-OSWCF,1.0,Female,40.0,,No,No,No,0.0
8111-SLLHI,1.0,Male,62.0,No,No,No,No,0.0
5811-IWXYM,1.0,Male,61.0,No,,No,No,
3727-OWVYD,1.0,Female,46.0,No,No,Yes,No,0.0
9475-NNDGC,1.0,Female,,No,No,No,No,0.0
1333-PBMXB,,Female,38.0,No,No,Yes,No,0.0
8591-NXRCV,1.0,Male,48.0,,No,Yes,No,0.0
0019-GFNTW,1.0,Male,42.0,No,No,,No,
7722-VJRQD,1.0,Male,61.0,No,No,No,No,0.0
5397-TUPSH,1.0,Female,52.0,No,No,No,No,0.0
3373-YZZYM,1.0,Male,32.0,No,No,No,No,0.0
6522-OIQSX,1.0,Male,54.0,No,No,Yes,No,0.0
2024-BASKD,1.0,Male,49.0,No,No,,No,0.0
4430-UZIPO,1.0,Female,22.0,,No,No,No,
7452-FOLON,1.0,Male,29.0,Yes,No,,No,0.0
7665-VIGUD,1.0,,30.0,No,,No,,0.0
6176-YJWAS,1.0,Male,28.0,,No,No,No,0.0
7566-DSRLQ,1.0,Female,39.0,,No,Yes,No,0.0
5198-EFNBM,1.0,Male,49.0,No,No,,No,0.0
9102-OXKFY,1.0,Female,28.0,Yes,No,No,No,0.0
9453-PATOS,1.0,Female,52.0,No,No,No,No,0.0
3727-JEZTU,,Male,53.0,No,No,Yes,No,0.0
4423-JWZJN,1.0,Male,,No,,No,No,
2208-NQBCT,1.0,Male,40.0,No,No,,No,0.0
0103-CSITQ,1.0,Male,23.0,Yes,No,No,No,0.0
9279-CJEOJ,1.0,Male,53.0,No,No,Yes,No,0.0
6313-GIDIT,,Male,35.0,No,,No,Yes,7.0
3143-ILDAL,1.0,Female,58.0,No,No,Yes,No,0.0
4737-HOBAX,1.0,Female,27.0,Yes,No,,No,0.0
8085-MSNLK,,Female,31.0,No,No,Yes,Yes,2.0
5429-LWCMV,1.0,Female,64.0,No,,No,Yes,2.0
2000-DHJUY,1.0,Male,47.0,No,No,No,No,0.0
3162-ZJZFU,1.0,,35.0,No,No,No,No,0.0
0380-ZCSBI,1.0,Male,48.0,No,No,Yes,No,0.0
8807-OPMBM,1.0,Female,21.0,Yes,No,Yes,No,
7994-XIRTR,1.0,,45.0,,No,Yes,No,0.0
7162-WPHPM,1.0,Female,39.0,No,No,No,No,
1133-KXCGE,1.0,,21.0,Yes,No,,No,0.0
3486-HOOGQ,1.0,Male,22.0,Yes,,No,No,0.0
0384-LPITE,1.0,,45.0,,No,No,No,0.0
6317-YPKDH,1.0,Male,23.0,Yes,No,No,No,0.0
2208-NKVVH,1.0,Female,42.0,No,,No,No,0.0
8075-GXIUB,1.0,Male,56.0,,No,No,,0.0
9402-ORRAH,,Male,,No,No,No,No,0.0
1950-KSVVJ,,Female,46.0,No,No,,No,0.0
5149-TGWDZ,,Female,53.0,No,No,No,No,0.0
4576-CSAJH,1.0,Female,,No,No,No,No,0.0
4636-TVXVG,,Female,26.0,Yes,No,No,No,0.0
3842-IYKUE,1.0,Female,28.0,Yes,No,No,No,0.0
9432-VOFYX,1.0,Male,33.0,No,No,Yes,No,0.0
0233-FTHAV,1.0,Female,31.0,,,No,Yes,
0612-RTZZA,1.0,Female,29.0,Yes,No,Yes,No,0.0
9481-WHGWY,1.0,Male,57.0,No,No,Yes,No,0.0
2761-XECQW,1.0,Male,29.0,Yes,No,No,Yes,3.0
8267-KFGYD,1.0,Female,30.0,No,No,Yes,No,0.0
9052-VKDUW,1.0,,53.0,No,No,No,No,0.0
3481-JHUZH,1.0,Male,47.0,No,No,Yes,No,0.0
1619-YWUBB,1.0,,63.0,No,,No,No,0.0
6353-BRMMA,1.0,Female,,No,No,Yes,No,0.0
9359-JANWS,1.0,Female,31.0,No,,No,No,0.0
7853-WNZSY,1.0,Female,63.0,No,No,No,No,0.0
8571-ZCMCX,1.0,Male,34.0,,No,,Yes,1.0
4026-SKKHW,1.0,Male,43.0,No,No,No,No,0.0
8436-BJUMM,1.0,Female,,No,No,No,,0.0
5022-KVDQT,1.0,,41.0,No,No,No,No,0.0
9330-DHBFL,1.0,,44.0,No,No,No,No,
9058-MJLZC,1.0,Female,,No,No,,No,0.0
0362-RAOQO,1.0,Male,39.0,No,No,No,No,0.0
9094-AZPHK,1.0,Male,34.0,No,No,,No,0.0
6275-YDUVO,1.0,Male,55.0,,No,,No,0.0
1088-AUUZZ,1.0,Male,43.0,No,,Yes,No,0.0
0655-RBDUG,1.0,Female,,No,No,Yes,No,0.0
2257-BOVXD,1.0,Male,42.0,No,,No,No,0.0
7945-PRBVF,1.0,Female,,Yes,No,No,,0.0
6101-IMRMM,1.0,Female,,Yes,No,Yes,No,0.0
8778-LMWTJ,1.0,Female,54.0,No,No,No,No,0.0
5921-NGYRH,1.0,,57.0,No,,No,,0.0
3482-ABPKK,1.0,Male,27.0,Yes,No,Yes,No,
7576-ASEJU,1.0,Male,27.0,Yes,No,No,No,
0895-LNKRC,,Male,24.0,Yes,,Yes,No,0.0
6897-UUBNU,1.0,Female,26.0,Yes,No,No,No,0.0
2228-BZDEE,1.0,Male,34.0,No,No,Yes,No,0.0
7181-OQCUT,1.0,Female,54.0,No,No,Yes,No,0.0
8313-KTIHG,1.0,Male,24.0,Yes,No,No,,0.0
4983-CCWMC,1.0,Male,57.0,No,No,Yes,No,0.0
2856-HYAPG,1.0,,,No,No,No,No,0.0
7691-KGKGP,1.0,Female,21.0,Yes,No,,No,0.0
2946-KIQSP,1.0,,56.0,No,No,No,,0.0
0880-FVFWF,,,19.0,Yes,No,No,No,0.0
5859-HZYLF,1.0,,34.0,No,No,,No,0.0
2277-DJJDL,1.0,Male,61.0,,No,,,0.0
0742-NXBGR,1.0,Female,33.0,No,No,,Yes,1.0
5760-FXFVO,1.0,Male,55.0,,,Yes,,0.0
4565-NLZBV,1.0,Male,30.0,No,No,No,No,0.0
8450-JOVAH,1.0,Female,21.0,Yes,No,Yes,No,0.0
6993-YGFJV,1.0,Female,51.0,No,No,,No,0.0
6682-QJDGB,1.0,Female,,No,No,No,No,0.0
2919-HBCJO,1.0,Female,20.0,Yes,No,No,No,0.0
7816-VGHTO,,Male,36.0,No,No,Yes,No,0.0
0164-APGRB,1.0,Female,34.0,No,No,No,No,0.0
5914-GXMDA,,Female,30.0,,,Yes,No,0.0
1271-SJBGZ,1.0,Female,35.0,No,No,No,No,
0523-VNGTF,,Female,40.0,No,No,,No,
9762-YAQAA,1.0,,53.0,No,No,Yes,No,0.0
3208-YPIOE,,Male,29.0,Yes,,No,No,
9278-VZKCD,1.0,Female,51.0,No,No,Yes,No,0.0
6770-XUAGN,,Male,49.0,No,No,No,No,0.0
3580-GICBM,1.0,Female,30.0,,No,No,No,0.0
1625-JAIIY,1.0,Male,,No,No,Yes,No,0.0
7794-JASDG,1.0,Male,27.0,,No,No,,0.0
6231-WFGFH,1.0,Male,47.0,,No,No,No,
8457-XIGKN,1.0,Male,,No,No,No,No,0.0
3810-PJUHR,1.0,Male,42.0,No,No,Yes,No,0.0
8774-GSBUN,1.0,Male,24.0,Yes,No,No,No,0.0
5124-EOGYE,1.0,Male,20.0,Yes,No,No,No,0.0
2189-UXTKY,1.0,Male,,No,No,No,No,0.0
1976-CFOCS,1.0,Male,,No,No,Yes,No,0.0
5647-FXOTP,1.0,Male,,No,No,Yes,No,0.0
4480-QQRHC,1.0,Female,38.0,No,No,Yes,No,0.0
3645-DEYGF,1.0,Female,25.0,Yes,No,Yes,No,
8043-PNYSD,1.0,Male,27.0,Yes,No,No,No,
1508-DFXCU,1.0,Female,54.0,No,No,No,No,0.0
0314-TKOSI,1.0,Male,48.0,No,No,No,No,0.0
3125-RAHBV,,Male,59.0,No,No,No,,0.0
4291-TPNFG,1.0,Male,47.0,No,No,,No,0.0
0407-BDJKB,1.0,Male,,No,No,No,No,0.0
7797-EJMDP,1.0,Female,,,No,No,No,0.0
5016-IBERQ,1.0,Male,36.0,No,No,No,,0.0
0174-QRVVY,1.0,Male,25.0,Yes,No,No,,0.0
1970-KKFWL,1.0,Female,55.0,No,No,Yes,No,
6128-AQBMT,1.0,Male,42.0,No,No,No,No,0.0
1496-GGSUK,1.0,,20.0,Yes,No,No,No,0.0
2959-EEXWB,1.0,Female,,No,No,No,No,
7707-PYBBH,1.0,Male,31.0,,,,No,
5816-JMLGY,1.0,Male,63.0,No,No,No,No,0.0
5275-PMFUT,1.0,Male,64.0,No,No,No,No,
2495-TTHBQ,,Female,42.0,No,No,Yes,No,
5789-LDFXO,1.0,Female,,No,No,No,No,0.0
4654-DLAMQ,1.0,Male,34.0,No,No,No,Yes,
7909-FIOIY,,Female,54.0,,No,No,No,0.0
0463-TXOAK,1.0,Male,28.0,Yes,No,Yes,No,0.0
6380-ARCEH,1.0,,39.0,No,No,Yes,No,0.0
5256-SKJGO,1.0,Female,44.0,No,No,No,No,0.0
1752-OZXFY,1.0,Female,,No,No,No,No,0.0
9360-OMDZZ,1.0,Female,31.0,No,No,No,No,0.0
3988-RQIXO,1.0,,49.0,No,No,No,No,0.0
0002-ORFBO,1.0,Male,40.0,No,No,Yes,No,0.0
5414-OFQCB,1.0,Male,54.0,No,No,No,No,
5909-ECHUI,1.0,Male,,Yes,,No,No,0.0
6579-JPICP,1.0,Female,31.0,No,No,No,No,0.0
8819-IMISP,1.0,Male,36.0,No,,Yes,No,0.0
7134-HBPBS,1.0,,60.0,No,No,Yes,,0.0
2799-ARNLO,1.0,Female,43.0,,No,No,Yes,2.0
1897-OKVMW,,,58.0,No,No,No,No,0.0
5399-ZIMKF,1.0,,51.0,No,No,Yes,No,0.0
1010-DIAUQ,1.0,Female,51.0,No,No,,No,0.0
1820-DJFPH,1.0,,50.0,No,No,No,No,0.0
9506-UXUSK,1.0,Male,35.0,No,No,No,No,0.0
7508-MYBOG,1.0,Male,37.0,No,No,No,No,0.0
7861-UVUFT,1.0,Male,,No,No,No,No,0.0
3284-SVCRO,1.0,Male,41.0,No,,No,No,
0708-LGSMF,1.0,Female,49.0,No,,No,No,0.0
0310-SUCIN,1.0,Female,47.0,No,No,No,,0.0
6217-KDYWC,1.0,,39.0,No,No,Yes,,
8098-TDCBU,1.0,Female,41.0,No,No,No,,0.0
8017-UVSZU,1.0,Male,53.0,No,No,No,No,0.0
5197-YPYBZ,1.0,,44.0,No,No,,No,0.0
1245-HARPS,1.0,Male,30.0,No,No,No,No,0.0
6603-YRDCJ,1.0,Female,64.0,No,No,No,No,0.0
0723-FDLAY,,Male,,No,No,No,No,0.0
2521-NPUZR,1.0,Female,27.0,,No,,No,
0319-QZTCO,1.0,Female,37.0,No,No,Yes,No,0.0
0596-BQCEQ,1.0,Female,25.0,Yes,No,Yes,,0.0
8445-DNBAE,1.0,Female,53.0,No,No,No,No,0.0
5774-QPLTF,1.0,Male,22.0,Yes,No,No,Yes,2.0
9079-LWTFD,1.0,Male,58.0,No,No,No,No,0.0
3530-VWVGU,1.0,Male,54.0,No,No,No,,
6726-WEXXK,1.0,Male,42.0,No,No,No,No,0.0
4367-NUYAO,1.0,,49.0,No,No,,Yes,1.0
4154-AQUGT,,Male,26.0,Yes,No,No,No,0.0
1629-DQQVB,1.0,,46.0,No,No,No,,0.0
7776-QWNFX,,Male,29.0,Yes,No,No,No,0.0
5084-OOVCJ,1.0,Female,31.0,,No,No,No,
7649-PHJVR,1.0,Male,27.0,Yes,No,Yes,No,0.0
3612-YVGSJ,1.0,Female,62.0,,No,No,,0.0
3441-CGZJH,1.0,Male,39.0,No,No,Yes,No,0.0
8513-OLYGY,1.0,Male,56.0,No,No,No,No,0.0
7898-PDWQE,,Male,,No,No,Yes,No,0.0
2181-UAESM,1.0,,57.0,No,No,No,No,0.0
9710-ZUSHQ,,Female,26.0,Yes,No,Yes,No,
5442-PPTJY,1.0,,46.0,No,No,Yes,Yes,2.0
1208-NBVFH,1.0,Female,60.0,No,No,,No,
7285-KLOTR,1.0,Male,20.0,Yes,No,No,Yes,
3680-CTHUH,1.0,Male,25.0,Yes,No,No,No,0.0
6040-CGACY,1.0,Male,49.0,No,No,,No,0.0
9747-DDZOS,,Male,39.0,No,No,No,No,0.0
7596-LDUXP,1.0,,34.0,No,No,No,No,0.0
8205-VSLRB,1.0,Male,44.0,No,No,No,No,
9742-XOKTS,1.0,Female,33.0,No,No,No,No,0.0
6968-MHOMU,,Female,31.0,No,No,Yes,No,
3014-WJKSM,1.0,Female,21.0,Yes,No,,No,0.0
5649-VUKMC,1.0,Female,62.0,No,No,Yes,No,0.0
6000-APYLU,1.0,Male,54.0,No,No,Yes,,
7815-PDTHL,1.0,Female,40.0,No,No,No,No,0.0
9625-QNLUX,1.0,Female,47.0,No,No,No,No,0.0
3243-ZHOHY,1.0,,28.0,Yes,No,No,No,0.0
5649-RXQTV,1.0,Female,55.0,No,No,Yes,No,0.0
7432-FFVAR,1.0,,27.0,Yes,No,No,No,0.0
8295-FHIVV,1.0,Male,50.0,No,No,No,,0.0
4021-RQSNY,1.0,Female,46.0,No,No,No,No,0.0
7480-QNVZJ,1.0,Female,38.0,No,No,Yes,,3.0
2926-JEJJC,,,44.0,No,,No,Yes,
4710-NKCAW,1.0,Male,60.0,No,No,No,No,0.0
1810-MVMAI,1.0,Male,,No,,No,No,
1481-ZUWZA,1.0,,53.0,No,No,,No,0.0
3170-NMYVV,1.0,Male,44.0,No,No,No,No,0.0
2469-DTSGX,1.0,Female,43.0,No,No,,No,0.0
8033-ATFAS,,Female,62.0,No,No,No,,0.0
5071-FBJFS,1.0,Male,50.0,,No,No,No,0.0
9170-GYZJC,,,57.0,No,No,No,No,0.0
2386-LAHRK,,Male,62.0,No,No,Yes,Yes,3.0
8645-KWHJO,1.0,Female,59.0,No,No,Yes,No,0.0
5233-GEEAX,1.0,Male,56.0,No,No,No,No,0.0
6457-USBER,1.0,Male,40.0,No,No,,No,0.0
9134-CEQMF,1.0,Male,32.0,No,No,No,No,0.0
9055-MOJJJ,1.0,Female,34.0,No,No,No,No,0.0
4304-XUMGI,,Male,22.0,Yes,No,No,No,0.0
9143-CANJF,1.0,Female,45.0,,No,No,No,0.0
1087-GRUYI,1.0,Female,58.0,No,No,,No,0.0
3733-ZEECP,1.0,Female,56.0,No,No,No,No,0.0
8388-FYNPZ,1.0,Female,36.0,No,,Yes,No,
9947-OTFQU,1.0,Male,56.0,No,No,No,No,
7771-CFQRQ,1.0,Male,54.0,No,No,No,No,0.0
9919-KNPOO,1.0,Female,,No,,Yes,No,0.0
1042-HFUCW,1.0,Female,64.0,No,No,No,No,0.0
8637-XJIVR,1.0,Female,58.0,No,No,No,No,0.0
5199-FPUSP,1.0,Male,27.0,Yes,,No,,
9780-FKVVF,1.0,Female,55.0,No,No,Yes,Yes,3.0
0816-TSPHQ,,Female,55.0,No,No,No,No,0.0
8380-MQINP,1.0,Male,27.0,Yes,No,No,No,0.0
4987-GQWPO,1.0,Female,25.0,Yes,No,No,No,0.0
4291-YZODP,1.0,,47.0,No,No,Yes,No,0.0
2696-ECXKC,1.0,Male,,No,,No,,0.0
1972-XMUWV,1.0,Female,22.0,Yes,,No,,0.0
6108-OQZDQ,1.0,Female,33.0,No,No,Yes,No,0.0
4282-MSACW,,Male,27.0,,No,,,0.0
4061-UKJWL,1.0,Male,34.0,No,,Yes,No,
3966-HRMZA,1.0,Female,20.0,Yes,No,No,No,0.0
3841-NFECX,1.0,Female,55.0,No,No,Yes,No,0.0
2307-FYNNL,1.0,Male,22.0,Yes,No,No,No,0.0
5681-LLOEI,,Female,63.0,No,No,Yes,No,
9950-MTGYX,1.0,Female,49.0,No,No,Yes,No,0.0
3629-ZNKXA,1.0,Male,29.0,,No,No,No,0.0
9026-RNUJS,1.0,Male,63.0,No,No,No,No,0.0
1910-FMXJM,1.0,,51.0,No,No,No,No,0.0
2690-DVRVK,1.0,Male,47.0,No,No,No,No,
2082-OJVTK,1.0,Female,28.0,Yes,No,,No,0.0
5804-LEPIM,1.0,Male,64.0,No,No,Yes,Yes,2.0
2775-SEFEE,1.0,Male,44.0,No,No,,,0.0
