Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
2883-ILGWO,1.0,,,Oakland,94602.0,"37.803883, -122.208417",37.803883,-122.208417
9411-TPQQV,1.0,United States,California,Oakland,94611.0,"37.828416, -122.216005",37.828416,-122.216005
2096-XOTMO,,United States,,Oakland,94619.0,"37.787186, -122.14633",,-122.14633
0831-JNISG,1.0,,California,Berkeley,94703.0,"37.863843, -122.275684",37.863843,-122.275684
7196-LIWRH,1.0,United States,,,94704.0,"37.871416, -122.246597",37.871416,
2911-WDXMV,1.0,United States,,Bolinas,94924.0,"37.943087, -122.72379",37.943087,-122.72379
3452-FLHYD,1.0,United States,California,Cotati,94931.0,"38.326215, -122.718742",38.326215,-122.718742
9943-VSZUV,1.0,,California,San Anselmo,,"37.99272, -122.575026",37.99272,-122.575026
8357-EQXFO,1.0,United States,California,Capitola,95010.0,"36.977025, -121.952864",36.977025,-121.952864
6585-WCEWR,1.0,United States,California,Cupertino,95014.0,"37.306612, -122.080621",37.306612,-122.080621
4716-MRVEN,1.0,United States,California,Milpitas,95035.0,,,-121.878502
7673-LPRNY,1.0,United States,California,Santa Clara,95050.0,"37.351214, -121.952417",37.351214,-121.952417
6345-ULYRW,1.0,United States,,Santa Cruz,95060.0,"36.993451, -122.098858",36.993451,-122.098858
1402-PTHGN,1.0,United States,California,San Jose,95116.0,"37.350284, -121.852855",37.350284,-121.852855
6652-YFFJO,1.0,United States,California,San Jose,95117.0,"37.311088, -121.961786",37.311088,-121.961786
9172-JITSM,1.0,United States,California,San Jose,95123.0,"37.238758, -121.828375",37.238758,-121.828375
0488-GSLFR,1.0,United States,California,,95127.0,"37.375156, -121.795867",37.375156,-121.795867
0330-IVZHA,1.0,United States,California,Stockton,95202.0,"37.959706, -121.287669",37.959706,-121.287669
5447-VYTKW,1.0,United States,California,Stockton,95204.0,"37.974498, -121.319568",37.974498,
9725-SCPZG,1.0,United States,California,Acampo,,,38.200231,-121.235034
9090-SGQXL,1.0,United States,California,Arnold,95223.0,"38.32153, -120.236358",38.32153,
1307-TVUFB,1.0,United States,,Campo Seco,95226.0,"38.233879, -120.861666",38.233879,-120.861666
5656-JAMLX,1.0,United States,California,Clements,95227.0,"38.227285, -121.02789",38.227285,-121.02789
0254-KCJGT,,United States,California,,95231.0,"37.873283, -121.292034",37.873283,-121.292034
8999-BOHSE,1.0,United States,California,Glencoe,95232.0,,38.358464,-120.579304
2468-SJFLM,1.0,United States,California,Lockeford,95237.0,"38.166791, -121.14207",,-121.14207
0722-SVSFK,1.0,United States,California,,95242.0,"38.128087, -121.4078",38.128087,-121.4078
9451-WLYRI,1.0,United States,California,Wallace,95254.0,"38.192608, -120.957842",38.192608,-120.957842
8510-AWCXC,,United States,,Atwater,,"37.321233, -120.656354",37.321233,-120.656354
9441-QHEVC,1.0,,California,,95305.0,"37.818589, -120.256995",,-120.256995
4742-DRORA,1.0,,California,Hughson,95326.0,"37.5923, -120.853288",37.5923,-120.853288
9895-VFOXH,1.0,United States,California,La Grange,95329.0,"37.666587, -120.411517",37.666587,-120.411517
8375-KVTHK,1.0,United States,California,Lathrop,95330.0,"37.80821, -121.308401",,-121.308401
0270-THENM,1.0,,California,Mariposa,95338.0,"37.526791, -119.99437",37.526791,-119.99437
4592-IWTJI,1.0,United States,California,Modesto,95358.0,"37.612612, -121.108568",,-121.108568
9503-XJUME,1.0,United States,California,Pinecrest,95364.0,"38.224869, -119.755729",38.224869,-119.755729
5136-KCKGI,1.0,United States,California,Riverbank,,"37.734971, -120.954271",37.734971,-120.954271
9732-OUYRN,1.0,United States,California,Soulsbyville,95372.0,"37.990574, -120.261821",37.990574,-120.261821
6933-VLYFX,1.0,United States,California,Stevinson,95374.0,"37.316807, -120.855753",37.316807,-120.855753
2235-DWLJU,1.0,United States,California,Turlock,95380.0,"37.474396, -120.875917",37.474396,-120.875917
1527-SXDPN,1.0,United States,,Vernalis,95385.0,"37.609095, -121.263381",37.609095,-121.263381
7530-HDYDS,1.0,,California,Waterford,,"37.669516, -120.626964",37.669516,-120.626964
8514-VZHEB,1.0,United States,California,Santa Rosa,95403.0,"38.488431, -122.752839",38.488431,-122.752839
4566-QVRRW,1.0,United States,California,Santa Rosa,95405.0,,38.439696,
6878-GGDWG,1.0,United States,California,Santa Rosa,95409.0,"38.468893, -122.580539",38.468893,-122.580539
4530-NDRKU,1.0,United States,,Clearlake Oaks,95423.0,"39.07116, -122.598542",39.07116,
1095-WGNGG,,United States,California,Eldridge,95431.0,"38.348884, -122.51699",38.348884,
6773-LQTVT,1.0,United States,,Elk,95432.0,"39.108252, -123.645121",39.108252,-123.645121
0774-RMNUW,1.0,United States,California,Redwood Valley,95470.0,"39.298065, -123.25211",39.298065,-123.25211
4501-VCPFK,,United States,California,,,,38.25485,-122.461799
3488-PGMQJ,1.0,United States,California,Mckinleyville,95519.0,"40.965011, -124.015255",40.965011,
5404-GGUKR,1.0,United States,,Fields Landing,95537.0,"40.726949, -124.217378",40.726949,-124.217378
0928-JMXNP,1.0,United States,California,Hoopa,95546.0,"41.163637, -123.704841",41.163637,-123.704841
5468-BPMMO,1.0,United States,California,Miranda,95553.0,"40.210895, -123.86",40.210895,-123.86
4521-YEEHE,1.0,United States,California,Myers Flat,95554.0,"40.267158, -123.805913",40.267158,-123.805913
0302-JOIVN,1.0,,California,Rio Dell,,"40.485849, -124.163234",40.485849,-124.163234
5628-FCGYG,1.0,United States,California,Samoa,95564.0,"40.809636, -124.189977",40.809636,-124.189977
8612-GXIDD,1.0,United States,California,Smith River,,"41.950683, -124.097094",41.950683,
0680-DFNNY,1.0,United States,California,Trinidad,95570.0,"41.162295, -124.027381",41.162295,-124.027381
1965-AKTSX,1.0,United States,California,Zenia,95595.0,"40.170357, -123.417298",,-123.417298
6741-QRLUP,1.0,United States,California,Auburn,95602.0,,38.99003,-121.114408
3113-IWHLC,1.0,,California,Clarksburg,95612.0,"38.384648, -121.578701",38.384648,-121.578701
5993-BQHEA,1.0,United States,California,,95618.0,,38.544002,
1545-JFUML,1.0,United States,California,Elverta,95626.0,,,-121.463719
0354-VXMJC,1.0,United States,California,Folsom,95630.0,"38.672638, -121.147403",38.672638,-121.147403
7249-WBIYX,1.0,United States,California,Galt,95632.0,"38.274451, -121.259201",38.274451,-121.259201
6502-KUGLL,1.0,United States,California,Garden Valley,95633.0,"38.852544, -120.837669",38.852544,-120.837669
1125-SNVCK,1.0,United States,,Jackson,95642.0,"38.336216, -120.76901",38.336216,-120.76901
1767-TGTKO,1.0,United States,California,Plymouth,95669.0,"38.489273, -120.891614",38.489273,-120.891614
0840-DCNZE,1.0,United States,California,,95686.0,"38.157794, -121.520223",,-121.520223
1097-FSPVW,1.0,United States,California,Vacaville,95688.0,"38.419088, -122.024568",38.419088,-122.024568
2460-FPSYH,1.0,United States,California,Walnut Grove,95690.0,"38.240419, -121.587535",38.240419,-121.587535
9351-HXDMR,1.0,United States,California,,95692.0,"39.043387, -121.409837",,-121.409837
7235-NXZCP,1.0,United States,California,Emigrant Gap,95715.0,"39.23754, -120.720196",39.23754,-120.720196
2321-OMBXY,1.0,United States,California,Meadow Vista,95722.0,"39.003358, -121.022539",39.003358,
7521-AFHAB,1.0,United States,California,Elk Grove,95758.0,"38.35363, -121.44195",38.35363,-121.44195
7665-TOALD,1.0,United States,California,Woodland,95776.0,,38.694081,-121.694431
2077-DDHJK,,United States,,Sacramento,,"38.608405, -121.449942",,-121.449942
0224-HJAPT,,United States,California,,,"38.550722, -121.457314",38.550722,-121.457314
2560-PPCHE,1.0,United States,California,Sacramento,95821.0,"38.625096, -121.383658",38.625096,-121.383658
4129-LYCOI,1.0,,California,,95828.0,"38.486938, -121.395805",38.486938,-121.395805
2806-MLNTI,1.0,United States,California,Sacramento,95835.0,"38.685069, -121.543709",,-121.543709
1241-EZFMJ,1.0,United States,California,Sacramento,95838.0,"38.646096, -121.442433",38.646096,-121.442433
6728-WYQBC,1.0,,California,Sacramento,95842.0,"38.687367, -121.34848",,-121.34848
5312-TSZVC,1.0,,California,Browns Valley,95918.0,"39.292334, -121.320597",39.292334,-121.320597
8083-YTZES,1.0,United States,California,,95934.0,"40.080342, -120.957805",40.080342,
1093-YSWCA,1.0,,,Live Oak,95953.0,"39.258746, -121.77697",39.258746,-121.77697
1898-JSNDC,,United States,California,,95955.0,,39.281194,-122.226568
3211-ILJTT,1.0,United States,California,Oroville,95966.0,"39.473896, -121.415927",39.473896,
8402-EIVQS,1.0,United States,California,Quincy,95971.0,"39.971228, -121.041166",39.971228,-121.041166
6791-YBNAK,,United States,California,Twain,,"40.022184, -121.062384",40.022184,-121.062384
7240-FQLHE,1.0,United States,California,,96008.0,"40.722733, -122.109666",40.722733,-122.109666
7130-VTEWQ,1.0,United States,California,,96017.0,"41.121108, -122.336613",41.121108,-122.336613
2866-IKBTM,1.0,United States,California,Douglas City,96024.0,"40.586588, -122.903677",40.586588,
9150-HEPMB,1.0,United States,California,Escondido,92027.0,"33.141265, -116.967221",33.141265,-116.967221
6060-QBMGV,1.0,United States,California,Happy Camp,96039.0,"41.831901, -123.487478",41.831901,-123.487478
0581-MDMPW,1.0,United States,California,Palo Cedro,96073.0,"40.582399, -122.195512",40.582399,-122.195512
3261-CQXOL,,United States,California,Paynes Creek,96075.0,"40.343213, -121.815412",,-121.815412
5937-EORGB,1.0,United States,California,Red Bluff,96080.0,"40.186772, -122.388361",40.186772,-122.388361
2023-VQFDL,,United States,California,Trinity Center,96091.0,"41.081847, -122.700545",,-122.700545
9917-KWRBE,,United States,California,Eagleville,96110.0,"41.280341, -120.150381",41.280341,-120.150381
5202-IVJNU,1.0,United States,California,Sierra City,96125.0,"39.600599, -120.636358",39.600599,-120.636358
6627-CFOSN,1.0,United States,California,Susanville,96130.0,"40.559177, -120.612113",40.559177,-120.612113
5575-GNVDE,1.0,United States,California,Termo,96132.0,"41.027281, -120.669427",41.027281,-120.669427
2692-AQCPF,1.0,United States,,Westwood,96137.0,"40.271535, -121.018087",,-121.018087
2371-JUNGC,1.0,United States,California,Carnelian Bay,96140.0,"39.227434, -120.091806",39.227434,-120.091806
7483-IQWIB,,,California,Tahoma,96142.0,"39.061227, -120.179546",39.061227,-120.179546
9223-UCPVT,1.0,United States,California,Kings Beach,96143.0,"39.246654, -120.029273",39.246654,-120.029273
0310-MVLET,1.0,United States,California,South Lake Tahoe,96150.0,"38.911577, -120.106169",,-120.106169
9812-GHVRI,1.0,United States,California,Los Angeles,90010.0,"34.062125, -118.315709",34.062125,-118.315709
1215-VFYVK,1.0,United States,California,Los Angeles,90011.0,"34.00709, -118.258681",34.00709,-118.258681
4178-EGMON,,United States,California,Los Angeles,90013.0,,34.044639,-118.240413
3866-MDTUB,1.0,United States,California,San Diego,92121.0,"32.898613, -117.202937",32.898613,-117.202937
7219-TLZHO,1.0,United States,California,Los Angeles,90024.0,"34.066303, -118.435479",34.066303,
8999-YPYBV,1.0,United States,California,Los Angeles,90027.0,"34.127194, -118.295647",34.127194,-118.295647
8480-PPONV,1.0,,California,,90038.0,"34.088017, -118.327168",34.088017,-118.327168
0378-TOVMS,1.0,United States,California,Los Angeles,90041.0,"34.137412, -118.207607",34.137412,
2479-BRAMR,1.0,,California,Los Angeles,90042.0,,34.11572,
3130-ICDUP,,United States,California,Los Angeles,,"34.072945, -118.37267",34.072945,-118.37267
6997-UVGOX,1.0,United States,California,Los Angeles,90056.0,"33.987945, -118.370442",33.987945,-118.370442
5271-DBYSJ,1.0,United States,California,,90058.0,"34.001617, -118.222274",34.001617,-118.222274
9945-PSVIP,1.0,United States,,Los Angeles,90059.0,"33.927254, -118.249826",,-118.249826
7047-YXDMZ,,United States,,Los Angeles,90071.0,"34.052917, -118.255178",,-118.255178
8496-EJAUI,1.0,United States,California,Compton,90221.0,"33.885811, -118.206459",33.885811,
6986-IJDHX,,,California,El Segundo,90245.0,"33.917145, -118.401554",33.917145,-118.401554
2408-WITXK,1.0,United States,California,,,"33.88856, -118.351813",33.88856,-118.351813
2516-XSJKX,1.0,United States,,Topanga,90290.0,"34.115192, -118.61017",34.115192,-118.61017
5214-NLTIT,1.0,United States,California,Santa Monica,90402.0,"34.035849, -118.503508",,-118.503508
7599-NTMDP,1.0,United States,California,Whittier,90602.0,"33.972119, -118.020188",33.972119,-118.020188
3981-QSVQI,1.0,United States,,La Palma,,"33.850504, -118.039892",33.850504,
8961-QDZZJ,1.0,United States,California,Cerritos,90703.0,"33.8681, -118.067402",33.8681,-118.067402
9776-OJUZI,1.0,United States,California,Lakewood,90713.0,"33.847755, -118.112532",33.847755,-118.112532
5176-LMJXE,1.0,United States,California,Seal Beach,90740.0,"33.75462, -118.071128",33.75462,-118.071128
1642-HMARX,,United States,California,Sunset Beach,90742.0,"33.719221, -118.073596",,-118.073596
4397-FRLTA,1.0,,California,Long Beach,90810.0,"33.819814, -118.222416",,-118.222416
0639-TSIQW,1.0,United States,California,Long Beach,90822.0,"33.778436, -118.118648",33.778436,-118.118648
1335-NTIUC,1.0,United States,California,Duarte,91010.0,"34.145695, -117.95982",34.145695,-117.95982
4629-NRXKX,1.0,United States,,South Pasadena,91030.0,,34.110444,-118.156957
9820-RMCQV,1.0,United States,California,Tujunga,,"34.296574, -118.244839",34.296574,-118.244839
9667-TKTVZ,1.0,,California,Pasadena,91104.0,"34.165383, -118.123752",34.165383,
6202-JVYEU,1.0,United States,California,Pasadena,91105.0,"34.13946, -118.166649",34.13946,-118.166649
3077-RSNTJ,1.0,United States,California,Northridge,91324.0,"34.238208, -118.55029",,-118.55029
2338-BQEZT,,,California,Valencia,91355.0,"34.43987, -118.644609",34.43987,-118.644609
2609-IAICY,1.0,United States,California,Woodland Hills,91367.0,,34.178068,
7279-BUYWN,1.0,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",,
5014-WUQMG,1.0,United States,,,,"34.207295, -118.400022",34.207295,-118.400022
6217-TOWGS,,United States,California,Rancho Cucamonga,91737.0,"34.245289, -117.642503",,-117.642503
5887-IKKYO,1.0,United States,California,Rancho Cucamonga,91739.0,"34.133809, -117.523724",34.133809,-117.523724
9953-ZMKSM,1.0,United States,California,La Puente,91746.0,"34.038983, -117.991372",34.038983,-117.991372
8869-LIHMK,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232356",,-117.232376
0052-YNYOT,1.0,United States,,San Diego,92109.0,"32.787836, -117.232357",32.787836,-117.232376
0106-UGRDO,1.0,United States,,,92109.0,"32.787836, -117.232359",,-117.232376
3489-VSFRD,1.0,United States,,San Diego,92109.0,"32.787836, -117.232361",32.787836,-117.232376
4285-GYRQC,,,,,92109.0,"32.787836, -117.232362",32.787836,
8270-RKSAP,1.0,United States,California,San Diego,,"32.787836, -117.232364",32.787836,-117.232376
8044-BGWPI,1.0,,California,San Diego,92109.0,"32.787836, -117.232366",32.787836,-117.232376
7030-NJVDP,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232368",32.787836,-117.232376
5394-SVGJV,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232369",32.787836,-117.232376
8276-MQBYC,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232371",32.787836,-117.232376
7446-KQISO,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232372",32.787836,-117.232376
0617-FHSGK,1.0,United States,California,San Diego,92109.0,,32.787836,-117.232376
6789-HJBWG,,,California,San Diego,92109.0,"32.787836, -117.232374",,-117.232376
5148-ORICT,1.0,United States,California,San Diego,,"32.787836, -117.232375",,-117.232376
9086-YJYXS,1.0,United States,California,San Diego,92109.0,"32.787836, -117.232376",32.787836,-117.232376
8859-YSTWS,1.0,United States,California,San Diego,92111.0,"32.805518, -117.169052",,
0746-JTRFU,1.0,United States,California,San Diego,92121.0,"32.898613, -117.202937",32.898613,-117.202937
4039-PIMHX,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
0504-HHAPI,,,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
7787-BNTZM,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
2446-BEGGB,1.0,United States,California,San Diego,92126.0,,32.886925,-117.152162
1658-TJVOA,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
9705-IOVQQ,1.0,United States,California,San Diego,,"32.886925, -117.152162",32.886925,-117.152162
4452-ROHMO,,,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
5044-LRQAQ,,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
0239-OXEXL,1.0,,California,,92126.0,"32.886925, -117.152162",32.886925,-117.152162
4778-IZARL,,United States,California,,,"32.886925, -117.152162",32.886925,-117.152162
8782-LKFPK,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
6728-VOIFY,,United States,California,,92126.0,"32.886925, -117.152162",32.886925,-117.152162
9127-FHJBZ,1.0,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
9512-PHSMG,,United States,California,San Diego,92126.0,"32.886925, -117.152162",,-117.152162
1455-HFBXA,1.0,United States,California,San Diego,,"32.886925, -117.152162",32.886925,-117.152162
9102-IAYHT,1.0,,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
7168-HDQHG,1.0,United States,California,,92126.0,,32.886925,-117.152162
8714-CTZJW,1.0,United States,California,,92126.0,,32.886925,-117.152162
6188-UXBBR,1.0,,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,
6357-JJPQT,1.0,United States,California,Rialto,,"34.156758, -117.404686",34.156758,-117.404686
0021-IKXGC,1.0,United States,California,Shoshone,,"35.924252, -116.188668",35.924252,
7110-BDTWG,1.0,,California,San Bernardino,,"34.122501, -117.320138",34.122501,-117.320138
