Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
2208-UGTGR,1.0,Q3,No,0.0,39.0,None,,10.03,Yes,Yes,Fiber Optic,13.0,No,,,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,99.75,4036.0,0.0,0.0,391.16999999999996,
9758-MFWGD,1.0,Q3,Yes,,,Offer A,No,0.0,No,Yes,DSL,7.0,,,Yes,Yes,,Yes,No,No,Two Year,Yes,Credit Card,64.95,4546.0,0.0,30.0,0.0,4576.0
2097-YVPKN,1.0,,Yes,1.0,68.0,Offer A,Yes,20.31,,Yes,Fiber Optic,13.0,No,Yes,Yes,No,No,,No,Yes,Two Year,Yes,Bank Withdrawal,84.65,5683.6,0.0,0.0,1381.08,7064.68
4116-TZAQJ,1.0,Q3,Yes,5.0,46.0,None,Yes,21.46,Yes,Yes,Fiber Optic,15.0,No,No,No,Yes,Yes,Yes,No,Yes,One Year,,Bank Withdrawal,,4753.85,,0.0,987.1600000000001,5741.01
0970-QXPXW,,Q3,Yes,8.0,58.0,None,Yes,,Yes,Yes,Fiber Optic,4.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.9,5780.7,,,1804.3799999999999,7585.08
8486-AYEQH,1.0,Q3,No,0.0,11.0,None,Yes,48.33,Yes,,DSL,17.0,Yes,Yes,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,60.25,662.95,0.0,120.0,,1314.58
5227-JSCFE,1.0,Q3,No,0.0,34.0,None,No,0.0,No,Yes,,28.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,,0.0,0.0,0.0,1765.95
1981-INRFU,1.0,Q3,Yes,6.0,,None,Yes,42.9,Yes,Yes,Fiber Optic,27.0,,No,No,No,No,No,No,Yes,,Yes,Bank Withdrawal,74.0,4052.4,0.0,0.0,2359.5,6411.9
6425-YQLLO,1.0,Q3,,0.0,9.0,Offer E,Yes,24.85,No,Yes,Fiber Optic,15.0,No,No,No,No,,Yes,No,No,Two Year,Yes,Bank Withdrawal,79.55,718.55,0.0,10.0,223.65,
8809-XKHMD,1.0,Q3,Yes,,14.0,None,Yes,14.39,Yes,Yes,Fiber Optic,30.0,,,No,No,Yes,Yes,,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,0.0,0.0,201.46,1547.76
2150-UWTFY,1.0,Q3,Yes,2.0,34.0,None,Yes,12.98,No,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,71.55,2427.35,0.0,0.0,441.32,2868.67
0323-XWWTN,1.0,Q3,Yes,10.0,19.0,None,Yes,19.57,Yes,Yes,Fiber Optic,,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.95,,0.0,0.0,371.83,
5214-CHIWJ,,,No,0.0,24.0,None,Yes,46.13,Yes,Yes,Fiber Optic,,No,Yes,,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.5,2088.45,0.0,0.0,1107.1200000000001,3195.5699999999997
3070-DVEYC,1.0,,No,0.0,71.0,Offer A,Yes,,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.85,1901.0,0.0,0.0,1575.49,3476.49
7010-ZMVBF,1.0,Q3,Yes,8.0,7.0,None,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,,605.45,0.0,0.0,293.78999999999996,899.24
6418-HNFED,1.0,Q3,,0.0,57.0,,No,0.0,No,Yes,DSL,26.0,No,,Yes,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,,3094.05,0.0,,0.0,3094.05
6114-TCFID,1.0,Q3,No,,59.0,Offer B,Yes,25.57,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,,No,No,No,,Two Year,Yes,Bank Withdrawal,89.75,5496.9,0.0,0.0,1508.63,7005.53
3896-RCYYE,1.0,Q3,,0.0,2.0,Offer E,Yes,37.97,No,,DSL,9.0,No,No,,No,No,No,No,Yes,Two Year,,Mailed Check,,,0.0,0.0,75.94,183.04
5781-RFZRP,1.0,,,,32.0,,Yes,25.89,No,,None,0.0,No,No,No,No,No,No,No,No,One Year,,,,587.7,0.0,0.0,828.48,1416.18
8676-OOQEJ,1.0,Q3,No,0.0,12.0,None,Yes,43.4,Yes,Yes,Fiber Optic,,,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,73.3,828.05,0.0,0.0,520.8,1348.85
0862-PRCBS,1.0,Q3,No,0.0,45.0,,Yes,18.46,Yes,Yes,Cable,,,No,No,Yes,No,Yes,Yes,Yes,Two Year,,,70.05,3062.45,0.0,0.0,830.7,3893.1499999999996
9514-JDSKI,,Q3,No,0.0,5.0,Offer E,Yes,,No,Yes,Fiber Optic,15.0,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,,408.5,0.0,,91.89999999999999,500.4
2882-WDTBA,1.0,Q3,Yes,9.0,61.0,Offer B,Yes,,Yes,Yes,DSL,10.0,No,No,Yes,No,Yes,No,No,Yes,One Year,,Bank Withdrawal,65.2,3965.05,0.0,0.0,2397.9100000000003,6362.960000000001
1986-PHGZF,1.0,Q3,Yes,8.0,14.0,None,Yes,45.46,,Yes,Fiber Optic,,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,,1013.35,0.0,0.0,636.44,1649.79
9172-ANCRX,1.0,Q3,Yes,2.0,72.0,Offer A,Yes,44.89,Yes,,Fiber Optic,24.0,Yes,,Yes,Yes,Yes,Yes,No,,Two Year,Yes,Credit Card,,8443.7,0.0,120.0,3232.08,11795.78
7932-WPTDS,1.0,Q3,,10.0,56.0,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27.0,,Yes,Yes,Yes,No,No,,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0.0,646.8000000000001,6096.84
7486-KSRVI,1.0,Q3,No,0.0,46.0,Offer B,,41.17,Yes,Yes,,30.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.45,4863.85,36.78,0.0,1893.8200000000002,6720.890000000001
7657-DYEPJ,1.0,Q3,Yes,5.0,4.0,None,Yes,6.03,No,Yes,Fiber Optic,8.0,No,No,,No,,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,280.35,30.75,0.0,24.12,
9940-RHLFB,1.0,Q3,No,0.0,,Offer C,Yes,31.57,No,Yes,Fiber Optic,4.0,,No,No,No,Yes,Yes,No,Yes,Two Year,No,,,2897.95,,0.0,,3882.6399999999994
9258-CNWAC,1.0,,Yes,7.0,67.0,Offer A,Yes,42.07,No,Yes,Cable,,,Yes,No,Yes,No,No,No,Yes,,Yes,Bank Withdrawal,60.95,4119.4,17.19,0.0,2818.69,6920.9
7064-FRRSW,1.0,Q3,No,0.0,29.0,,Yes,8.88,Yes,Yes,DSL,22.0,Yes,Yes,No,No,No,No,No,,Two Year,Yes,,58.55,1718.95,33.1,0.0,,1943.3700000000001
0376-OIWME,1.0,Q3,No,0.0,14.0,None,Yes,7.34,Yes,Yes,Fiber Optic,3.0,No,No,,No,No,No,No,Yes,Two Year,,Bank Withdrawal,80.35,,32.71,0.0,102.75999999999999,1128.1499999999999
8896-BQTTI,1.0,Q3,No,0.0,18.0,,Yes,25.7,No,Yes,Fiber Optic,,No,No,Yes,No,,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,,70.0,462.59999999999997,1971.49
0835-DUUIQ,1.0,Q3,No,0.0,72.0,Offer A,Yes,14.12,Yes,Yes,Fiber Optic,23.0,Yes,Yes,No,Yes,,,No,Yes,Two Year,Yes,Bank Withdrawal,110.1,7746.7,,0.0,1016.64,8718.529999999999
5349-AZPEW,1.0,Q3,,0.0,71.0,Offer A,Yes,34.36,Yes,Yes,,13.0,No,Yes,No,No,Yes,Yes,,Yes,Two Year,,Credit Card,99.65,6951.15,3.33,0.0,2439.56,
5423-BHIXO,1.0,,No,0.0,5.0,None,No,0.0,No,,DSL,4.0,,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.4,214.75,,,0.0,214.75
2821-WARNZ,1.0,Q3,No,0.0,,Offer B,Yes,34.0,,Yes,DSL,3.0,Yes,No,Yes,No,No,No,No,Yes,Two Year,,Bank Withdrawal,59.85,3103.25,19.16,,1768.0,4852.09
6158-HDPXZ,1.0,Q3,Yes,5.0,31.0,Offer C,Yes,46.06,,,Fiber Optic,18.0,,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,89.45,2807.65,31.58,0.0,1427.8600000000001,4203.93
0058-EVZWM,1.0,,Yes,6.0,24.0,,Yes,4.06,Yes,Yes,,28.0,Yes,No,No,No,,No,No,Yes,,Yes,Bank Withdrawal,79.85,,0.0,0.0,97.44,1955.19
5141-ZUVBH,1.0,,Yes,9.0,,Offer C,,47.16,No,Yes,DSL,28.0,No,No,Yes,Yes,No,No,,Yes,One Year,No,Credit Card,54.1,1992.85,1.09,0.0,1697.7599999999998,3689.5199999999995
2157-MXBJS,1.0,Q3,No,0.0,4.0,None,,31.13,Yes,Yes,DSL,,No,No,No,No,No,No,No,Yes,Two Year,,Mailed Check,48.75,179.85,0.0,0.0,124.52,304.37
8800-ZKRFW,1.0,Q3,Yes,7.0,46.0,Offer B,Yes,20.42,Yes,Yes,Fiber Optic,16.0,,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.2,4972.1,0.0,0.0,939.32,5911.42
7672-VFMXZ,1.0,Q3,Yes,,71.0,Offer A,No,0.0,No,Yes,,19.0,Yes,Yes,Yes,Yes,No,No,No,,,No,,46.35,3353.4,18.64,0.0,0.0,3334.76
9530-EHPOH,1.0,Q3,No,0.0,45.0,Offer B,Yes,15.65,Yes,Yes,Fiber Optic,18.0,No,,No,No,Yes,,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,0.0,0.0,704.25,4904.5
3956-MGXOG,1.0,Q3,Yes,8.0,26.0,Offer C,,18.66,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.1,2510.7,44.17,0.0,,2951.6899999999996
3295-YVUSR,1.0,Q3,Yes,2.0,54.0,,Yes,43.71,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,,Yes,,No,,One Year,Yes,Bank Withdrawal,115.6,6431.05,,0.0,,8791.39
0856-NAOES,1.0,Q3,Yes,10.0,60.0,Offer B,Yes,17.05,No,Yes,,21.0,No,Yes,Yes,No,Yes,,,Yes,One Year,Yes,Bank Withdrawal,97.95,,0.0,0.0,1023.0,6890.0
4560-WQAQW,1.0,Q3,Yes,,72.0,Offer A,Yes,33.68,Yes,,,10.0,No,,Yes,Yes,,,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0.0,2424.96,7821.21
9838-BFCQT,1.0,Q3,No,0.0,70.0,,Yes,,Yes,Yes,Cable,3.0,,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.5,5212.65,0.0,0.0,3308.9,8521.55
3470-BTGQO,1.0,Q3,Yes,7.0,10.0,None,Yes,25.13,No,Yes,Fiber Optic,30.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,0.0,0.0,251.29999999999998,971.75
8577-QSOCG,1.0,Q3,No,0.0,9.0,None,Yes,,No,Yes,DSL,12.0,,No,No,,No,No,No,Yes,,No,Mailed Check,49.2,447.9,0.0,0.0,63.99,511.89
7853-GVUDZ,1.0,Q3,Yes,2.0,32.0,Offer C,Yes,2.17,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,,No,,Yes,Two Year,No,Mailed Check,79.3,2570.0,0.0,0.0,69.44,2639.44
0709-TVGUR,1.0,Q3,Yes,7.0,72.0,,Yes,18.15,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,,,Yes,Yes,No,One Year,Yes,Credit Card,105.75,7629.85,,,1306.8,9016.65
5057-RKGLH,1.0,Q3,Yes,8.0,62.0,Offer B,,22.74,Yes,Yes,Fiber Optic,18.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,0.0,0.0,1409.8799999999999,7722.78
7398-HPYZQ,,Q3,No,0.0,,Offer A,Yes,13.36,Yes,,,10.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.1,5031.0,0.0,0.0,921.8399999999999,5952.84
2003-CKLOR,,Q3,No,0.0,57.0,Offer B,Yes,36.89,Yes,Yes,,17.0,Yes,,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,,5779.6,0.0,0.0,2102.73,7882.33
4846-WHAFZ,1.0,Q3,No,0.0,65.0,Offer B,,18.23,No,Yes,Fiber Optic,3.0,No,Yes,Yes,,Yes,Yes,Yes,,Two Year,Yes,Bank Withdrawal,99.1,6496.15,0.0,0.0,1184.95,7681.099999999999
8519-QJGJD,1.0,Q3,No,0.0,4.0,None,Yes,19.0,,Yes,Fiber Optic,17.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.75,,0.0,,76.0,498.4
8708-XPXHZ,1.0,Q3,Yes,5.0,69.0,None,Yes,49.91,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382.0,0.0,0.0,3443.79,9825.79
5696-JVVQY,1.0,Q3,No,0.0,8.0,None,Yes,2.18,No,Yes,,13.0,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,600.15,0.0,0.0,17.44,
4106-HADHQ,1.0,Q3,No,0.0,63.0,Offer B,Yes,41.8,Yes,,Fiber Optic,16.0,No,No,Yes,,No,,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,0.0,0.0,2633.3999999999996,8172.2
0277-ORXQS,1.0,Q3,Yes,10.0,71.0,None,Yes,11.35,No,,DSL,24.0,Yes,Yes,No,Yes,Yes,No,No,,One Year,Yes,,71.0,5012.1,0.0,0.0,805.85,5817.950000000001
4840-ORQXB,,Q3,No,0.0,26.0,,Yes,25.04,,Yes,,9.0,No,No,No,,Yes,Yes,Yes,Yes,Two Year,Yes,,93.6,2404.1,0.0,0.0,651.04,3055.14
6227-HWPWX,1.0,Q3,No,0.0,18.0,Offer D,Yes,47.34,Yes,,DSL,7.0,Yes,Yes,,No,No,No,No,Yes,,Yes,Credit Card,58.4,964.9,0.0,0.0,852.1200000000001,1817.02
7353-YOWFP,,Q3,No,0.0,,None,Yes,31.31,Yes,Yes,,18.0,Yes,Yes,Yes,Yes,No,,,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,0.0,0.0,2254.3199999999997,10003.07
1352-HNSAW,1.0,Q3,Yes,10.0,70.0,None,Yes,38.5,Yes,Yes,Fiber Optic,25.0,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.85,6470.1,0.0,0.0,2695.0,9165.1
8498-XXGWA,1.0,Q3,No,0.0,21.0,Offer D,Yes,24.91,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.35,,0.0,130.0,523.11,2924.96
8679-LZBMD,1.0,Q3,No,0.0,56.0,None,Yes,,Yes,Yes,Fiber Optic,18.0,,Yes,No,No,No,Yes,Yes,Yes,Two Year,,Bank Withdrawal,96.85,5219.65,0.0,0.0,2613.52,7833.17
2073-QBVBI,1.0,Q3,No,0.0,64.0,,Yes,10.07,Yes,,,26.0,No,,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,0.0,0.0,644.48,7332.58
9364-YKUVW,1.0,Q3,,0.0,31.0,Offer C,Yes,15.35,Yes,,,10.0,No,No,,Yes,Yes,,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0.0,0.0,,3353.7999999999997
7446-SFAOA,,Q3,Yes,5.0,15.0,Offer D,,37.84,,Yes,Fiber Optic,19.0,No,Yes,,No,Yes,,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,,,567.6,1852.65
9637-EIHEQ,1.0,Q3,No,0.0,64.0,None,Yes,,No,No,None,0.0,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0.0,0.0,319.36,1517.4099999999999
3370-HXOPH,1.0,,No,0.0,34.0,Offer C,Yes,13.56,No,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,69.15,2275.1,0.0,0.0,461.04,2736.14
2105-PHWON,1.0,Q3,Yes,5.0,71.0,None,Yes,32.12,No,,None,0.0,No,,No,No,No,No,,,,,Credit Card,19.8,1388.45,0.0,0.0,2280.52,3668.9700000000003
6637-KYRCV,1.0,Q3,Yes,4.0,31.0,Offer C,Yes,5.3,Yes,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Yes,,Two Year,Yes,Bank Withdrawal,84.85,2633.4,0.0,0.0,,2797.7000000000003
6738-ISCBM,1.0,Q3,Yes,5.0,64.0,None,Yes,14.87,No,Yes,Fiber Optic,16.0,Yes,No,Yes,No,,No,No,Yes,One Year,No,Credit Card,80.3,5017.7,0.0,0.0,,5969.38
3594-BDSOA,1.0,Q3,Yes,7.0,,None,Yes,11.23,Yes,Yes,Fiber Optic,20.0,No,,No,No,Yes,,Yes,Yes,One Year,Yes,Credit Card,,7133.1,0.0,0.0,808.5600000000001,7941.660000000001
4091-TVOCN,1.0,Q3,No,0.0,,None,No,0.0,,Yes,DSL,18.0,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,33.45,1500.25,0.0,,0.0,1540.25
4307-KWMXE,1.0,Q3,,0.0,69.0,None,Yes,20.62,,No,None,0.0,No,No,,No,No,No,No,No,Two Year,No,Credit Card,20.3,1356.3,0.0,0.0,1422.78,2779.08
9374-YOLBJ,1.0,Q3,Yes,1.0,63.0,None,Yes,37.12,Yes,Yes,Fiber Optic,18.0,,,,,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,0.0,0.0,2338.56,9330.46
1265-XTECC,1.0,Q3,Yes,10.0,48.0,None,Yes,34.43,,Yes,DSL,2.0,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0.0,,,4442.34
9779-DPNEJ,,,No,0.0,46.0,None,Yes,16.04,Yes,Yes,DSL,26.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,,69.1,3255.35,0.0,0.0,737.8399999999999,3993.1899999999996
7395-XWZOY,1.0,,Yes,4.0,72.0,None,Yes,16.92,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,Yes,Yes,Yes,Yes,,Two Year,Yes,Bank Withdrawal,111.65,8022.85,0.0,110.0,1218.2400000000002,9351.09
3007-FDPEA,1.0,Q3,No,0.0,20.0,Offer D,Yes,25.51,,Yes,Fiber Optic,9.0,No,No,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,84.35,1745.2,0.0,10.0,510.20000000000005,2265.4
1810-BOHSY,1.0,,Yes,2.0,,None,Yes,,Yes,Yes,,10.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,,4140.1,0.0,0.0,2745.12,6885.22
6103-BOCOU,1.0,Q3,Yes,4.0,44.0,None,,44.44,No,Yes,Fiber Optic,6.0,Yes,Yes,,Yes,,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,0.0,0.0,1955.36,5625.86
0076-LVEPS,1.0,Q3,Yes,,72.0,None,Yes,5.51,No,Yes,Fiber Optic,2.0,Yes,Yes,No,Yes,No,,,Yes,Two Year,Yes,Credit Card,84.8,6141.65,0.0,0.0,396.71999999999997,6538.37
6424-ELEYH,1.0,Q3,Yes,5.0,45.0,None,,44.91,Yes,No,None,0.0,,No,No,,No,No,No,,One Year,No,Credit Card,24.7,1174.35,0.0,0.0,2020.9499999999998,3195.2999999999997
9572-MTILT,1.0,Q3,No,0.0,45.0,None,Yes,12.67,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Yes,No,,,,Yes,Bank Withdrawal,97.05,4385.05,0.0,0.0,570.15,4955.2
4707-MAXGU,,Q3,No,0.0,16.0,Offer D,Yes,22.02,,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.45,1261.35,0.0,,352.32,1613.6699999999998
6505-OZNPG,1.0,Q3,Yes,4.0,68.0,None,No,0.0,No,Yes,DSL,23.0,No,,Yes,No,Yes,Yes,Yes,Yes,,,Bank Withdrawal,53.0,3656.25,0.0,0.0,0.0,3656.25
7317-GGVPB,1.0,Q3,Yes,5.0,22.0,Offer D,Yes,15.27,Yes,No,None,0.0,No,No,No,No,No,No,No,No,,No,,25.6,548.8,0.0,0.0,335.94,884.74
6967-PEJLL,,Q3,No,0.0,62.0,None,Yes,47.8,,Yes,Fiber Optic,8.0,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,,110.75,7053.35,0.0,0.0,2963.6,10016.95
2969-WGHQO,1.0,Q3,No,0.0,23.0,None,No,0.0,No,Yes,Cable,2.0,No,No,No,,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.65,768.45,0.0,0.0,0.0,768.45
3955-JBZZM,,Q3,Yes,,,None,No,,No,Yes,,28.0,,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,,Bank Withdrawal,52.3,3765.05,0.0,40.0,0.0,3805.05
6746-WAUWT,1.0,,No,0.0,14.0,None,Yes,37.62,Yes,Yes,Fiber Optic,10.0,No,No,No,,Yes,,,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0.0,526.68,1799.98
8869-TORSS,1.0,Q3,No,0.0,48.0,None,,0.0,No,Yes,DSL,19.0,No,Yes,,,No,No,No,Yes,One Year,No,Bank Withdrawal,29.9,,0.0,0.0,0.0,1388.75
3669-LVWZB,1.0,Q3,Yes,,54.0,,Yes,22.05,No,Yes,Fiber Optic,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.1,5437.1,0.0,,1190.7,
7851-WZEKY,1.0,Q3,Yes,1.0,,None,Yes,19.03,,No,None,0.0,No,No,No,No,No,No,No,,Two Year,No,Credit Card,25.1,1275.6,0.0,0.0,1008.59,2284.19
3161-GETRM,1.0,Q3,Yes,1.0,,None,Yes,34.57,Yes,Yes,Cable,19.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,,Bank Withdrawal,76.25,4154.55,0.0,0.0,1901.35,6055.9
5858-EAFCZ,1.0,Q3,No,0.0,33.0,Offer C,Yes,3.15,Yes,No,None,0.0,,No,No,No,No,No,No,,One Year,Yes,,24.9,847.8,0.0,0.0,103.95,
2853-CWQFQ,1.0,Q3,Yes,1.0,,,Yes,45.21,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,No,Yes,Yes,,No,Month-to-Month,,Bank Withdrawal,104.45,2184.85,,60.0,1039.83,3284.68
6322-HRPFA,1.0,Q3,No,0.0,50.0,None,Yes,47.99,Yes,,,22.0,Yes,Yes,No,,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4,4113.7,0.0,0.0,2399.5,6513.2
2824-DXNKN,1.0,Q3,Yes,3.0,47.0,None,Yes,2.98,Yes,Yes,Fiber Optic,7.0,No,No,,No,Yes,,Yes,No,Month-to-Month,No,Bank Withdrawal,,4747.2,0.0,140.0,,
5537-UXXVS,1.0,Q3,No,0.0,2.0,None,Yes,15.19,Yes,Yes,,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.6,,,0.0,30.38,184.68
2034-CGRHZ,1.0,Q3,No,0.0,55.0,,Yes,,Yes,,,10.0,Yes,Yes,Yes,Yes,,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,6382.55,0.0,0.0,1611.5,7994.05
9052-DHNKM,1.0,Q3,No,0.0,,None,Yes,34.8,Yes,Yes,,21.0,No,Yes,,,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,106.8,7623.2,0.0,0.0,2470.7999999999997,10094.0
7129-CAKJW,1.0,Q3,Yes,,,None,No,0.0,No,Yes,DSL,3.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0.0,0.0,0.0,82.85
8590-OHDIW,1.0,Q3,,8.0,41.0,Offer B,Yes,,No,Yes,Fiber Optic,2.0,No,,No,,,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,0.0,,1904.8600000000001,5796.3099999999995
5804-JMYIO,1.0,Q3,No,0.0,,,Yes,6.33,Yes,Yes,Fiber Optic,15.0,No,,,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0.0,0.0,259.53000000000003,4393.48
1455-UGQVH,1.0,Q3,,1.0,30.0,Offer C,Yes,48.02,Yes,Yes,,24.0,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,,0.0,0.0,1440.6000000000001,4358.25
0206-TBWLC,1.0,Q3,Yes,1.0,29.0,Offer C,Yes,49.36,Yes,Yes,Fiber Optic,19.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,,0.0,0.0,1431.44,4396.24
0032-PGELS,1.0,Q3,No,0.0,66.0,None,Yes,3.57,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.1,7238.6,0.0,0.0,235.61999999999998,7474.22
2542-HYGIQ,1.0,Q3,Yes,2.0,38.0,Offer C,No,0.0,No,,Cable,30.0,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.85,955.75,0.0,0.0,0.0,955.75
6961-VCPMC,1.0,Q3,Yes,9.0,,None,,,Yes,Yes,,20.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,,92.55,1614.7,0.0,0.0,65.11,1679.81
9039-ZVJDC,1.0,Q3,Yes,,65.0,,Yes,19.58,Yes,Yes,,26.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.45,7047.5,0.0,0.0,1272.6999999999998,8320.2
7824-PANSQ,1.0,Q3,No,0.0,45.0,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,,100.15,,0.0,0.0,310.5,4770.3
4139-SUGLD,1.0,Q3,Yes,10.0,65.0,Offer B,,36.49,No,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,Yes,Yes,,Yes,Two Year,,Credit Card,105.85,6725.5,0.0,0.0,2371.85,9097.35
9795-SHUHB,1.0,Q3,Yes,,71.0,None,Yes,30.59,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,No,Yes,Yes,No,,Month-to-Month,Yes,Bank Withdrawal,107.5,7713.55,0.0,140.0,2171.89,
